,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle
08c12326-358b-4899-ab39-23e4d5f8697c.jpeg,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,8,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,4,4,0,1,0,0,0,0,0,0,0
3250b824-8415-41f7-a8f5-9449f4b90e48.jpeg,0,0,1,1,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,10,0,0,0,0,0,0,0
72fb9383-02fe-413b-b4ef-78e8531044ea.jpeg,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,3,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0
f7a94ddd-0d96-4d0f-8541-492b67144479.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0
275f7e08-caa4-4c9a-af15-a60fde105851.jpeg,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,9,0,2,0,0,0,0,0,0,0
eb9aa974-d6b9-4722-86a1-3b376948ae69.jpeg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,4,0,5,0,0,0,2,0,0,0
67481ca9-94ee-4bf8-a38f-b13233fb14eb.jpeg,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,4,0,0,0,0,1,0,0,1,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0
2d3f4b32-7ebd-472a-b36d-f11311ab2d60.jpeg,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,2,0,0,1,3,0,0,0,0,0,0,0,0,0
d404699b-35df-44ff-adf5-22b3083b5c29.jpeg,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,6,0,2,0,0,0,0,0,1,0,1,1,0,1,0,0,9,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,2,0,0,0,3,0,5,0,0,0,0,0,0,0
f29fd0ea-7677-4276-8f6f-f125d8bf1e42.jpeg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,3,0,0,3,0,6,0,0,0,1,4,0,0,0,0,0,0,0,1,0
4adb7502-067f-4e02-ad26-9fd61600f6a1.jpeg,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,5,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,4,0,1,7,0,1,0,0,0,1,0,0,0
fb5bc122-0e7d-470c-a1b7-714150d8dd93.jpeg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,1,9,0,3,0,0,0,0,0,0,0
1b80f830-1a4a-4fa7-bcc6-5e220bab2dba.jpeg,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
62de7829-8d8b-4a6a-b995-8b1351c8cb06.jpeg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,1,1,5,0,1,0,0,6,0,8,0,0,0,0,0,0,0
393b2144-5670-4d5d-a920-6608e809ec2b.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,14,0,0,1,0,2,0,0,0,1,4,0,4,0,0,0,0,0,0,0
a86cf872-24cd-46ce-a9c7-9a9f0f27f8a1.jpeg,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,0,2,0,0,1,0,0,1,0,2,1,0,3,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,3,0,0,0,0,0,0,0
6a2a6a00-1ffe-4ad0-9b48-4f5dee21cea7.jpeg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,10,0,0,0,1,0,1,0,0,2,7,0,0,5,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0
86991385-caa8-4257-b3cc-4e0586ddc23d.jpeg,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,8,1,0,6,0,3,0,1,0,2,5,0,9,0,0,0,0,0,0,0
4a1cac83-8c44-4124-bd6b-1c9f4008e137.jpeg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,3,0,0,1,0,3,0,0,0,2,2,0,4,0,0,0,0,0,0,0
11064f3d-67e5-4de9-a3e2-08b230907c53.jpeg,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
470bc861-b433-47ed-a5d3-ff20c41b08f3.jpeg,0,0,1,1,0,0,0,0,0,1,2,0,0,1,0,2,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0
1b88c900-1682-4b28-864d-ccf8669fa580.jpeg,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,5,0,0,6,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0a6aca46-1bb9-4098-a1e1-e323b9b69144.jpeg,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,4,7,0,0,1,0,0,0,0,0,2,10,0,8,0,0,0,0,0,0,0
7a036c79-9e35-4272-9579-3bb28104452b.jpeg,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,6,0,0,0,0,0,1,0,0,0,5,0,0,2,0,1,0,0,0,3,6,0,3,0,0,0,0,0,0,0
1b780718-60ef-40c6-9dcc-b580b85d6b7a.jpeg,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,1,4,0,0,1,1,7,0,0,0,1,5,0,0,0,0,0,0,0,1,0
46e4afcf-3989-4a99-be69-b9da4a65d47a.jpeg,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,5,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,8,0,0,4,2,4,1,4,0,0,4,0,0,0,0,0,0,0,0,0
0ec92079-49bf-4f38-bb29-e7197a33ef61.jpeg,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,4,0,3,10,0,0,0,0,0,1,0,0,0
1ad6efc9-92a3-4dfe-8d3f-9756e7163700.jpeg,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,6,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
f647f1a1-20bc-4e5c-9eea-2b857dcc02d7.jpeg,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,8,1,0,0,6,1,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,4,0,3,1,2,0,1,3,0,1,0,1,0,0,0,0,0
1683b111-aef5-4055-85aa-9e1a4173d25e.jpeg,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,7,1,0,0,4,1,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,7,6,0,1,6,0,1,0,0,0,0,0,0,0
c254ac3c-26f6-4265-a1c0-ad16b6d98618.jpeg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0,3,1,0,0,1,0,0,1,0,1,0,0,9,0,0,0,1,0,0,0,0,0,7,0,0,1,0,7,2,0,0,0,4,0,3,0,0,0,0,0,0,0
765537a5-cb00-4e1d-b677-8c536045763c.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,1,1,7,0,0,0,1,6,0,1,0,0,0,0,0,0,0
b5812d86-4d74-4b5a-9bc0-40726872fd3f.jpeg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,3,0,0,0,3,0,0,0
97b7c746-496c-40cf-9239-742ddb6873ac.jpeg,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,2,7,0,0,4,0,4,1,1,0,0,7,0,0,0,0,0,0,0,0,0
51ab2644-9526-4ed6-b0e6-8ab4b113a4b1.jpeg,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,0,3,0,1,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,8,0,1,0,1,5,0,3,0,0,0,0,0,0,0
46dc5edf-7118-4220-a717-4c3039a1d32d.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,1,0,8,0,0,0,2,8,0,0,0,0,0,0,0,0,0
e2f2623f-744c-4629-ab24-423a1de3348b.jpeg,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,2,6,0,0,5,0,3,0,0,0,0,4,0,13,0,0,0,0,0,0,0
48ccd2f1-703c-4c03-b4b8-19c5ab71dd79.jpeg,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0
631492c1-0d29-4b45-8503-f3fd361be013.jpeg,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,9,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0
9b5f38e6-d104-4624-84d5-fd9f3c11549b.jpeg,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,3,0,0,3,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0
7724e4c1-0f27-438e-bb57-99d5a6fe8312.jpeg,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,8,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,7,0,0,2,0,3,0,0,0,1,3,0,5,0,0,0,1,0,0,0
70fc792f-dd49-4183-947e-1f9300b793b4.jpeg,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,3,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,3,0,0,3,0,1,0,0,0,0,9,0,10,0,0,0,0,0,0,0
ea71492b-1984-4fb8-af08-4fdb22abde20.jpeg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,3,6,0,0,1,0,1,0,2,0,0,2,0,2,0,0,0,0,0,0,0
cec24590-0c67-4399-b260-2062f01ed5d9.jpeg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0
632d5af9-c259-4f40-a622-9fd3bfd30c16.jpeg,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,1,0,7,1,1,0,0,8,0,0,0,0,0,0,0,0,0
0d62c199-79d1-41ea-af38-f0968c079f88.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,0,0,3,8,0,0,0,0,0,1,0,0,0
471a1a7c-182e-4d36-8615-eb1e78d03ece.jpeg,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0
2049fa31-c04b-4425-aeef-54b179afc627.jpeg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,2,0,1,0,0,0,1,0,0,0
6bb10c56-a1db-47b2-a8c3-391d52929ab1.jpeg,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,14,0,4,0,1,1,0,0,1,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,0,0,0,0,2,0,4,0,0,0,0,1,0,0
72283c21-5710-4a18-95cc-7f9c3665d9f3.jpeg,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,1,0,0,1,1,0,0,1,0,0,1,0,2,0,0,6,0,0,0,0,0,0,0,0,1,4,0,0,5,1,2,0,1,0,1,5,0,4,0,0,0,0,1,0,0
eae9a136-ba06-4aaa-aa6d-a3d57805f775.jpeg,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,8,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
e67d38b3-183a-4e67-90e4-5f31ce766935.jpeg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,0,0,5,1,4,0,0,0,0,4,0,6,0,0,0,0,0,0,0
465ee611-fa36-4c11-bba7-14d22d564857.jpeg,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,0,0,0,2,1,0,0,1,0,0,1,0,3,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,3,0,5,1,0,0,3,7,0,0,0,0,0,0,0,0,0
67e6d54b-bae0-40b7-a24e-7e5ff3137133.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,4,0,3,8,0,0,0,0,0,0,0,0,0
31df4240-1541-4766-b20e-92ee63e0ce48.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,2,12,0,1,0,0,0,0,0,0,0
3688d6ae-2782-487a-8bfc-f2238f9293ce.jpeg,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,6,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,0,0,0,0
e49c4ddb-f94c-4051-ae11-794d39f1bc25.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1,4,0,0,0,1,2,0,0,0,2,9,0,0,0,0,0,0,0,0,0
5e728354-ef6e-4202-8fb2-778b3f8f0e7a.jpeg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,18,0,0,2,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1bfba9ad-6963-49ae-b645-073b02420b07.jpeg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,4,0,2,0,0,0,3,0,0,0
