,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle
62053c75-e4c4-4507-a091-0088d59be056.jpeg,0,0,1,0,0,3,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
26f32951-e835-46c6-abc3-d256816b6a87.jpeg,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0
27ee55b6-ed09-4a1e-92f3-234a0b5a46a6.jpeg,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,1
4906b75f-459b-4fe4-b6d1-2cce97551543.jpeg,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0
0ea9d811-6ac2-4a38-b63e-4a987d2a079f.jpeg,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,3,0,1,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2787c681-6965-400b-86da-8438f434020c.jpeg,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,3,0,0,1
3fb594f4-611a-4257-a3a2-ab7aefd18c20.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,0,0,2,0,0,0,0,12,0,1,0,0,0,0,0,0,0
9ab875b8-f5f1-4ff3-a879-38c6363b778d.jpeg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0
2ed846b4-68b4-495b-8b5c-68fbab23970c.jpeg,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,9,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
b77406aa-5513-430e-8b44-1d4acff538d8.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,3,1,0,1,0,0,8,0,1,0,0,0,0,0,0,1
ec46c6a8-6d1d-4213-897a-60bb60cd53a5.jpeg,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,6,0,2,0,0,0,0,0,0,5,8,0,2,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0
155bfe4b-624e-42b9-9bd5-b22b9fb78fc5.jpeg,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,0,0,1,0,1,0,0,1,9,0,0,0,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0
8193eaa0-9681-47e6-bbdd-a4960069c13d.jpeg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,8,0,2,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0
ebe6bbad-07ee-402b-b86e-e099369d1208.jpeg,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1
70fa9afb-2046-43c5-bd3b-eed16095d0c1.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0
c3d8d86c-f2e4-4068-ba72-de52efb04cb2.jpeg,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,2,7,0,0,2,2,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0
efefb80e-b982-4869-8427-6d7a0904dbcc.jpeg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,7,0,0,0,0,0,0,0,0,4,7,0,1,1,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0
aab6e5c6-694b-433b-9dcc-f7a26c4b0aaf.jpeg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,9,11,0,1,0,0,2,0,0,0,0,12,0,0,0,0,0,3,0,0,0
bb4d94ad-8fc3-48f2-be72-5be5202ab1b0.jpeg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,0,6,7,0,1,5,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
a7ebbdc9-c2db-4e6e-bd6b-8ddf277135b5.jpeg,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0
f6c893ad-d907-4ab6-95ba-3aa7d9594ccc.jpeg,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,0,5,0,0,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0
939b5ab8-e571-4071-9213-f8e54b4d66b8.jpeg,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,0,0,0,1,14,0,0,0,0,0,3,0,0,0
362703fa-2109-4869-bcb4-40ec754ca759.jpeg,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,13,0,0,0,3,0,1,0,0,0
41c8508d-c86f-4c74-a96f-d7075f0dfc23.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,14,4,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
fae8d4b0-6351-477e-a5ec-3ad80da086de.jpeg,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0
b6e02d22-ceff-4240-ae0a-6a8175f1a1b7.jpeg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1
a6c13795-e767-4d22-ac67-93cfb0efbf96.jpeg,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,6,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0
276de596-a657-47fd-b46c-e5922d3031c8.jpeg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,3,19,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,2,0,0,0
dd80354b-3a46-4e04-a97c-d37a99d225af.jpeg,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,10,0,0,0,0,0,1,0,0,0
fc8591eb-5ede-422f-ac3c-fdab3c4646da.jpeg,0,0,1,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3a249059-ccd5-49cc-8b5d-e1c435b591be.jpeg,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
11e73d40-f7e0-4681-a7ee-963490b7d92e.jpeg,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,1,0,0,0
bf203049-4a46-47a5-aaa9-e946fd9f31d4.jpeg,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,5,0,0,0,1,0,0,0,0,0
ccfad5b5-3bb4-4c4b-8b88-1ee1252a8b26.jpeg,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,18,0,2,0,0,0,1,0,0,0
a22245e7-602c-4229-bf30-d259e4bbd8b9.jpeg,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0
ca90f3e1-90f0-49f8-b13e-95e9022864fe.jpeg,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,13,0,1,0,0,0,1,0,0,0
9d86fe71-d3a1-4754-8203-d1aa27f3dca0.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,7,9,0,0,0,1,2,0,0,0,0,10,0,0,0,0,2,6,0,0,0
c1b7dd8f-b3c3-42e4-9959-25c92ed693aa.jpeg,0,0,1,1,0,2,3,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3,0,0,0,0,10,0,0,0,0,0,2,0,0,1
083c001b-e3e7-42d6-abeb-0a3c6561b0b8.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0
074c8398-53a2-42f1-adb8-e7be4ca1323b.jpeg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,5,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,3,0,0,0
0e2d5b68-de3c-4944-b307-49b8969631ef.jpeg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,7,4,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
d4172a73-45fd-47ee-b79f-92f04cfd21ee.jpeg,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0
e0c8b3d4-8761-459e-8f4e-c02d720d68f1.jpeg,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,14,0,0,0,1,0,4,0,0,0
7f28a549-957b-4197-af77-29afaf7ccedf.jpeg,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,2,0,3,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,2,0,0,0
54a9ffc3-591e-4d46-b40e-71d350ad1344.jpeg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,5,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0
6054aaed-8910-490e-a4cf-7a2fbe57e990.jpeg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,2,0,0,0
4859f188-40f2-4a2d-833d-1f0f89d6923a.jpeg,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0
052d24d0-bd62-4cc5-87f2-406f84ab2aea.jpeg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,4,0,1,0,1,2,0,0,0,1,10,0,0,0,1,0,1,0,0,0
9ba43fb3-f74a-4f46-9e1b-9348a3e2b2c8.jpeg,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,2,11,0,0,0,0,0,0,0,0,1
9d8fe18a-138b-4c2c-9720-f5d52995811f.jpeg,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,5,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,1,0,0,0
09a37ac3-c9b3-4a51-806d-6a9906ea5f02.jpeg,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
68b7afe8-26dc-4731-b112-aa0d9070e2db.jpeg,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,3,0,0,0
f456c710-c9b2-4c3f-8412-f1e681fec171.jpeg,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1ccb6f8a-ea43-46eb-af48-60013af3b8b3.jpeg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,6,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,4,0,0,0
66036c5e-b63f-48c1-a202-8ab7e6fb9281.jpeg,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,8,3,0,0,1,1,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0
50fcfa91-682f-4e65-998b-b8a418a7e9f6.jpeg,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,6,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0
6776d094-f7c4-472b-a2a4-28322d53dfe1.jpeg,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21,11,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,3,0,0,0
1023e3ee-454e-4497-a563-5f94159ea69c.jpeg,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,2,0,0,0
08443ef2-1eba-47e2-9f8a-4a80f3abcfa0.jpeg,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,1,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0
5121d06b-6f36-417d-9eed-77b700c1ddfd.jpeg,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,13,4,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0
92eae032-e0c6-472d-9e87-83253aa30525.jpeg,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,8,0,0,0,1,0,2,0,0,1
0f50cbe7-8586-4c19-92b0-3b7274a20328.jpeg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,1,16,0,0,0,0,0,8,0,0,0
a3bfbbb6-45f2-4483-8155-0eced24767e7.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,1,10,0,0,0,0,0,1,0,0,0
461d46c0-9136-48eb-ac76-c2c2b0706c57.jpeg,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,11,0,0,0,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0
fb641881-2d62-4749-a93e-762cabea0b7b.jpeg,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0
305ec9ab-ba6d-457b-a826-80d4fe6e512c.jpeg,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
13120b7e-41a5-46d3-bcf4-060e4c507d6f.jpeg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,8,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0
74e726ee-aa11-4cb3-8574-746dca9a521e.jpeg,0,0,1,1,0,3,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0
af1ba9f4-a457-4d8e-9481-fe84de91eaf5.jpeg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,2,0,0,1,0,1,1,0,8,0,0,7,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,3,13,0,2,0,1,0,2,0,0,0
db7f79f9-fd49-46fa-b9db-aed22bfab5e8.jpeg,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0
