,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle,Total
f1150300-65e4-4a11-996b-3056320d9d9c.jpeg,0,0,0,23773,0,0,0,0,0,0,15548,0,481904,696308,0,0,0,1573998,0,0,0,0,0,98418,16419,0,0,2633908,0,0,442125,0,0,0,0,8630,0,0,0,15189,0,0,0,0,7660,78864,0,41139,0,0,606,0,0,0,0,1033168,0,0,0,0,0,0,0,0,644605,7812262
9ade6d8e-2aef-408f-ac1a-6746c67832c1.jpeg,0,0,97582,0,0,0,0,0,0,197907,0,0,64471,738291,0,249329,0,2801646,0,0,0,0,0,0,211558,0,0,1498552,0,0,90447,0,0,0,0,56905,0,0,0,0,0,3344,0,0,0,133447,0,103344,20135,0,170492,0,0,0,0,342712,0,0,345897,0,0,0,0,0,633493,7759552
76ec70c2-a9a2-4eb6-a159-fad1bb4a0fbc.jpeg,0,0,12495,12202,0,0,2005,0,21073,0,0,0,0,957218,0,39288,0,1857185,0,74254,0,0,0,2690,33628,0,0,1059441,0,14130,304196,0,0,0,0,0,0,0,0,0,0,1180,0,0,1960,52479,0,37620,24939,0,0,0,0,0,27818,134145,0,0,0,0,0,62997,0,0,133670,4866613
c114080b-1fbe-49a7-94f3-c550038bcef0.jpeg,0,0,55470,0,0,0,0,31083,0,0,0,0,0,1157568,0,91691,0,921920,0,0,0,0,0,18762,487425,0,0,1076708,0,120022,3047657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96973,0,0,0,0,49615,0,0,0,0,231475,0,0,0,0,0,52511,0,0,375137,7814017
67a8088a-4739-4492-91b5-a18fd0d1ab35.jpeg,0,0,59014,0,10891,22747,0,0,0,0,31029,0,0,762487,0,84479,0,1443403,0,69283,0,0,0,0,46571,0,0,577208,0,0,1230210,0,0,0,0,11060,0,0,0,0,0,0,0,0,0,140875,0,0,0,0,39243,0,0,0,0,187305,0,0,0,0,0,0,0,0,123785,4839590
cc8b2b9a-094f-4e13-b917-64dc8d7098c4.jpeg,0,0,91717,1532,0,0,0,0,54412,0,0,0,120957,707004,0,176426,0,2005254,0,0,0,0,0,3045,50661,0,0,1009265,0,1220,150373,0,0,0,20219,0,0,0,0,0,0,0,0,0,0,24597,0,151107,16053,0,131968,4840,0,0,0,19150,0,0,0,0,0,0,0,0,99855,4839655
e35b23cd-9fa0-4b4b-b6c8-5e4ab0af84cd.jpeg,0,0,42937,61305,0,0,0,470,0,0,0,0,0,972550,0,31518,0,1019278,0,8414,0,0,0,0,28748,0,0,1136088,0,53086,1208472,0,0,0,0,11973,0,0,0,0,0,0,0,0,0,8954,0,48495,775,0,13615,0,0,0,460,107428,0,0,0,0,0,717,0,0,136035,4891318
f3c530e0-36b0-4c5f-b6b4-d042af13d229.jpeg,0,0,43870,0,0,0,0,75310,0,0,0,0,0,1407320,0,161234,0,949616,0,0,0,0,0,41677,50802,0,0,909849,0,28364,3193715,0,0,0,0,20020,0,0,0,0,0,0,0,0,0,63004,0,21585,0,4489,28461,0,0,0,0,198769,0,0,0,0,0,0,0,0,606668,7804753
13b0349b-769f-4483-b858-729a843e3ba1.jpeg,0,0,55398,0,0,0,0,101424,0,0,0,0,0,1479660,0,132587,0,892532,0,0,0,0,0,0,57771,0,0,1235836,0,75213,2840778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92741,0,0,0,0,5412,0,0,0,0,245268,0,0,0,0,0,107549,0,0,479620,7801789
5b42e185-cd2c-4f18-a566-f0c22c828c9b.jpeg,0,0,1825,5263,0,0,0,6668,4639,0,0,0,16993,548919,0,7663,0,0,0,2930,0,0,0,0,91997,0,0,1789092,0,18116,714973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55325,0,14019,31882,2405,0,0,0,0,438949,20214,0,0,0,0,108488,887746,0,0,148144,4916250
acc3f244-353f-46e5-a050-0b0132b1c522.jpeg,0,0,0,0,0,0,0,0,0,0,0,0,41902,760391,0,0,0,611363,0,5357,0,0,0,6695,169574,0,0,2104374,0,0,510523,0,0,0,0,30,0,0,0,3978,0,0,0,0,0,7064,0,73364,5094,0,10764,0,1250,0,0,216430,0,0,0,0,0,191637,0,0,206780,4926570
d1b04d04-e422-4fdc-b65c-1c38da0fb2d5.jpeg,0,0,35204,0,0,0,0,0,0,0,0,0,0,893652,0,107886,0,1108786,0,16766,8988,0,0,10975,70683,0,0,1808930,0,0,301242,0,0,0,0,4417,0,0,0,0,0,0,0,0,4990,155452,0,35880,36214,0,14876,0,2130,0,0,0,0,0,37840,0,0,0,0,0,138820,4793731
38af93f7-29a1-4937-b673-7a71e6ba8fa5.jpeg,0,0,109601,0,0,0,0,0,0,0,0,0,0,749988,0,162236,0,1991560,0,1194,0,0,0,13128,22586,0,0,1055999,0,0,221868,0,0,0,0,123963,0,0,0,10834,0,38946,0,0,330,43133,0,44806,36355,0,0,0,0,0,0,12821,0,0,0,0,0,0,0,0,130265,4769613
75d227bb-cb90-4c87-957f-bf20fbe67545.jpeg,0,0,17092,0,0,0,0,13982,0,0,19231,0,0,931953,0,3475,0,703479,0,0,0,0,0,0,20865,0,0,731175,0,90916,2012014,0,0,0,0,315,0,0,0,0,0,0,0,0,0,1517,0,0,0,0,6969,0,0,0,12204,187549,0,10323,0,0,0,0,0,0,116025,4879084
6a893e9f-32e3-4485-a192-6b4745a61ea4.jpeg,0,0,191872,192856,0,11212,204077,0,0,0,0,0,0,1034923,0,370038,0,611515,0,0,0,0,0,13080,84455,0,0,311942,0,0,3425277,0,0,0,0,24953,0,0,0,0,0,0,0,0,3945,92634,0,13884,0,0,0,0,0,0,0,341798,0,0,176613,0,0,0,0,0,679735,7784809
dcc8bd1a-62be-406e-92d0-dd8c15f83395.jpeg,0,0,24427,12181,0,0,36795,51850,0,6434,7970,0,0,940567,0,32242,0,439364,0,0,0,0,0,0,37062,0,0,940726,0,47441,1979260,0,0,0,0,5100,0,0,0,275,0,0,0,0,3281,14054,0,28523,0,0,13162,0,13580,0,0,119283,0,0,0,0,0,0,0,0,133265,4886842
1f6fabed-d69c-42f9-ba60-f0306425306b.jpeg,0,0,78379,0,0,0,5925,14650,0,0,0,0,0,910100,0,90946,0,36848,0,0,0,0,0,0,23808,0,0,1236906,0,36410,2039149,0,2432,0,0,375,0,0,0,0,0,0,0,0,940,45316,0,14968,0,2350,36354,0,0,0,0,61073,0,17356,0,0,0,81594,0,0,131540,4867419
