,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle,Total
05727290-0eaf-4c5d-808f-0ae0c48084f2.jpeg,0,0,121202,0,0,0,0,0,0,0,0,0,0,4665039,0,178152,0,4932046,0,28535,341,0,0,0,0,0,0,910593,0,0,3208,0,188462,561,3155,206816,8289,0,0,0,0,0,0,0,21269,84980,0,0,0,11379,0,0,283714,0,0,320113,0,0,0,0,0,0,32146,0,0,12000000
dfdfcd03-510c-40af-9f59-054bc6e50ff6.jpeg,0,0,265572,10549,0,0,0,1704356,1714,10900,0,36071,0,182424,0,478479,0,4733785,0,831,893692,9383,0,61187,199816,0,0,1801327,0,0,1109,0,0,0,0,106707,0,0,0,35489,0,0,0,0,2682,138646,0,16991,111032,0,41868,147848,474078,0,189352,91708,0,10922,0,434250,0,0,0,0,0,12192768
86a90c13-01e1-41f2-b93b-4243553a5599.jpeg,0,0,252330,80085,0,0,0,0,0,0,26323,0,0,4143274,0,524145,0,4788898,0,3632,4852,0,0,0,0,0,0,1288242,0,0,0,0,0,0,0,192202,79650,0,0,368,0,0,0,0,0,108663,0,0,0,0,39981,22296,2456,0,0,442603,0,0,0,0,0,0,0,0,0,12000000
cff32caf-14e8-48cc-b83a-2ad10d89db42.jpeg,0,0,117103,861000,0,94,8464,1022,0,0,0,0,601743,2853755,0,194461,0,5040043,0,11278,1941,0,0,0,1135192,0,0,807971,0,0,114777,0,0,0,0,61115,0,0,0,0,0,8167,0,0,0,7308,0,826,0,0,45045,0,0,0,0,125309,0,0,0,0,0,0,3386,0,0,12000000
1ef74191-9ee5-47dc-9cf9-a0bfe1699014.jpeg,0,0,30011,0,0,0,0,0,0,0,654,0,0,4529013,0,48678,0,4857909,0,3872,2572,0,0,0,88625,0,0,937373,0,0,0,0,0,0,0,174334,0,0,0,0,0,0,0,0,47927,73011,0,0,0,0,0,0,326,0,3291,1177185,0,0,0,0,0,25219,0,0,0,12000000
485ecf96-660c-4867-b785-7c94b9fece3f.jpeg,0,0,59303,39401,0,0,0,0,0,0,0,2,0,4626244,0,126376,0,4438661,0,88468,362583,0,0,127,253169,0,0,1425208,0,0,5280,0,0,43344,0,0,0,0,0,0,0,0,0,0,2539,11377,0,0,1711,0,11033,0,451913,0,1429,51550,0,0,0,282,0,0,0,0,0,12000000
25ee7df8-22b7-45d3-b1fa-caaf3cbf413a.jpeg,0,0,25214,108034,0,0,0,45,11256,45443,4994,0,0,4764331,0,225804,0,4916453,0,26602,0,0,0,0,94358,8339,0,1088422,0,0,27787,0,12310,3184,0,47016,0,0,0,32404,0,10965,0,0,5427,196940,0,0,159714,28321,41488,0,12969,0,0,88728,0,13452,0,0,0,0,0,0,0,12000000
3ef04b85-02b2-4244-9728-569b4cc00e65.jpeg,0,0,553359,77640,0,0,0,0,0,0,0,0,0,2906322,0,1341366,0,4826512,0,164798,11160,0,0,0,0,0,0,1251712,0,0,6801,0,0,17187,703,167944,0,0,0,0,0,0,0,0,19246,127858,0,6000,0,0,10646,6334,393633,0,0,0,0,0,0,110779,0,0,0,0,0,12000000
53b7c9d1-c64a-4ea2-835e-8b1168273b2f.jpeg,0,0,97993,58909,0,7046,0,0,0,0,0,0,0,2627835,0,230009,0,5564395,0,60859,38651,0,0,0,1217059,0,0,1590766,0,0,31330,0,17,0,28847,406161,0,0,0,1983,0,0,0,0,13391,10352,0,0,0,0,17685,308,189172,0,0,0,0,0,0,0,0,0,0,0,0,12192768
19da8579-7190-4371-ac6d-c792143c6b99.jpeg,0,0,409983,619355,0,1827,0,0,0,0,0,0,116590,3319663,0,1342688,0,3560535,0,14185,0,0,0,0,46690,0,0,2021043,0,0,126165,0,0,0,0,29602,0,0,0,0,0,0,0,0,0,25826,227,193665,0,0,0,3200,0,0,3944,163056,0,0,1756,0,0,0,0,0,0,12000000
61d49242-5a0f-4f98-870f-fe90c9187de7.jpeg,0,0,246881,165364,0,0,0,0,0,0,0,0,0,4255390,0,189147,0,5485883,0,10401,127306,0,0,178,197873,0,0,811500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,0,106298,0,0,401612,0,0,0,317,0,0,0,0,0,12000000
b139d6ae-6989-4121-ac04-831bb2333d97.jpeg,0,0,72107,0,0,0,0,459,0,0,204270,0,0,4296600,0,130824,0,3557646,0,0,0,0,0,0,43684,0,0,1459780,0,39221,1202469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727,0,0,0,0,2479,0,0,0,0,988734,0,0,0,0,0,0,0,0,0,12000000
781ef465-8feb-487f-bb6b-b318e912db81.jpeg,0,0,8260,0,0,0,0,0,0,158054,93228,0,0,4051523,0,400848,0,2416216,0,14434,0,0,0,0,29980,0,0,1464737,0,5179,2881905,0,3190,0,0,2006,0,0,0,0,0,0,0,0,0,19542,0,0,0,0,2018,0,0,0,0,448880,0,0,0,0,0,0,0,0,0,12000000
742b56db-2827-4356-809d-76b8d08a6b5d.jpeg,0,20,49913,132,0,0,0,87,0,0,0,0,0,3591147,0,152027,0,4772933,0,129514,21162,0,0,2998,297906,0,0,1571453,0,0,1152296,0,3768,0,19197,33803,0,0,0,0,0,7021,0,0,0,46250,0,0,9950,0,6899,154241,161580,0,0,8471,0,0,0,0,0,0,0,0,0,12192768
b063c15a-3e62-47ef-abdc-d9200e1e99b5.jpeg,0,0,256798,601490,0,251,445896,0,0,0,0,0,0,4052541,0,215285,0,4011057,0,60076,96992,0,0,0,0,0,0,1403083,0,1541,14496,0,0,0,0,87225,0,0,993,30499,0,0,0,0,0,62926,0,0,0,0,8540,15406,49980,0,0,9820,0,0,0,575105,0,0,0,0,0,12000000
62269e89-6d9b-446e-8854-36bdea90fe18.jpeg,0,0,9561,251777,0,3336,7388,404708,468657,2382,0,0,0,2506373,0,12453,0,3957104,0,160273,293001,0,0,33196,417263,0,0,3017681,0,0,124056,0,0,0,0,24406,0,0,0,0,0,0,0,0,0,127113,0,1175,107780,2093,52856,122,124619,0,1111,68448,0,0,0,13836,0,0,0,0,0,12192768
2c6a85ca-da42-4fd9-b61d-73b05becf68b.jpeg,0,0,103920,31,0,0,423,0,0,0,41776,236953,0,4545784,0,115903,0,1338535,0,9933,0,0,0,0,0,0,0,2264077,0,36224,2806376,0,0,0,0,90,0,0,0,0,0,0,1,0,13236,132996,0,0,1953,0,0,11969,0,0,0,339820,0,0,0,0,0,0,0,0,0,12000000
b2567437-2b87-476a-b63d-91506d06d6fc.jpeg,0,0,75245,0,0,0,0,0,0,0,208573,0,0,4090459,0,24155,0,4283753,0,547,0,55761,0,0,386369,0,0,1735565,0,1300,193402,0,0,0,0,15318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,979,856666,0,69673,0,0,0,1405,0,0,0,12000000
ddc9a179-258e-4965-89ab-a566c44433b2.jpeg,0,0,31539,111898,0,0,0,0,0,0,0,0,1937871,2149724,0,62199,0,4433032,0,116573,6993,0,0,5584,737260,0,0,1212848,0,0,2048,0,0,0,0,161638,0,0,0,0,0,0,0,0,0,18349,0,22451,0,0,9081,0,0,0,890,935242,0,0,44780,0,0,0,0,0,0,12000000
14f1ed03-a8da-42ee-8785-9a3a061c9a9e.jpeg,0,0,388682,125349,0,0,0,0,0,0,0,695,0,4008101,0,671270,0,4871754,0,37086,11640,0,0,0,0,0,0,1150220,0,0,17690,0,49224,18215,24077,173443,0,0,0,0,0,0,0,0,0,84558,0,0,0,10695,5831,4794,295787,0,5269,0,0,45396,224,0,0,0,0,0,0,12000000
0b10fe86-999a-4899-a6aa-9448c3ae1157.jpeg,0,0,141210,2158,0,0,0,0,0,0,6836,0,0,4166294,0,318608,0,4715823,0,24155,137007,0,0,9926,687376,0,0,1459341,0,0,8866,0,0,0,0,46259,0,0,0,21977,0,0,0,0,0,37716,0,0,2255,103,36952,34526,76813,0,3873,60979,0,0,0,25,0,0,922,0,0,12000000
4f9c397c-89a9-48bf-8c09-9ad720337016.jpeg,0,0,11444,139074,0,0,0,0,0,0,0,0,30759,3244614,0,38244,0,2554790,0,12976,1142733,0,0,18477,337800,0,0,1149103,0,0,409232,0,0,0,0,1216729,0,0,0,0,0,0,0,0,0,29289,0,0,0,0,119357,0,1545379,0,0,0,0,0,0,0,0,0,0,0,0,12000000
bfc39cd6-97e0-44e3-879d-58d027a964f6.jpeg,0,0,97664,49472,0,0,12455,52260,4072,13542,0,172776,0,4908820,0,189518,0,3612902,0,3753,140173,0,0,0,97405,0,0,775633,0,4254,1304290,0,970,0,0,164599,0,0,0,80442,0,0,0,0,1997,60880,0,0,0,0,17692,86842,106851,0,0,13489,0,7215,0,9202,0,0,10832,0,0,12000000
6561efe8-924a-4fe5-9fc0-38dc91814b9c.jpeg,0,0,61424,129786,0,0,0,0,0,0,0,0,0,3640275,0,45426,0,2006718,0,0,0,0,0,0,306315,0,0,2510036,0,0,2608244,0,0,0,0,26460,0,0,0,0,0,0,0,0,0,0,0,0,2626,0,5648,0,1187,0,71779,776750,0,0,0,0,0,94,0,0,0,12192768
e0f322ce-7ead-42c4-93f2-dfbda23ce845.jpeg,0,0,113335,88,0,0,4890,0,0,2383,1884,0,0,4912728,0,176540,0,4428665,0,30436,79990,0,0,4832,87658,0,0,1296695,0,22958,15209,0,0,0,0,135396,0,0,0,84036,0,0,0,0,4136,110597,0,5762,34155,0,65012,2493,16898,0,378,253385,0,99155,0,0,0,10306,0,0,0,12000000
daa5b449-c6f7-4fdd-9778-26f85152a215.jpeg,0,0,573367,515052,0,2482,4360,0,0,0,0,0,46447,3269767,0,1140894,0,1818015,0,96654,0,0,0,44100,225084,0,0,3895512,0,0,123560,0,0,0,0,26,3063,0,0,0,0,0,0,0,0,3834,0,4512,0,0,0,0,0,0,5464,108588,0,0,119219,0,0,0,0,0,0,12000000
d0fa9754-4c57-4e54-86e1-029260110f4d.jpeg,0,0,111034,0,0,0,0,80815,0,0,148727,0,0,2318463,0,92986,0,1320978,0,0,0,12783,0,0,42161,0,0,273655,0,7812,5194517,0,0,0,0,30927,0,0,0,0,0,0,0,0,0,72972,0,0,0,0,69143,0,0,0,328,2375071,0,12109,0,0,0,28287,0,0,0,12192768
646a53f7-e549-4b78-a495-d57b062e08aa.jpeg,0,0,14004,22438,0,0,0,0,391,0,0,0,0,4686863,0,19298,0,4378771,0,56226,430252,0,0,52406,258255,0,0,1285927,0,0,2563,0,3,0,0,112094,0,0,0,0,0,0,0,0,43773,107934,0,15684,35501,7546,1371,0,363437,0,76036,29227,0,0,0,0,0,0,0,0,0,12000000
edc73811-972c-4df8-beef-0ed74720fd52.jpeg,0,0,0,0,0,0,969711,0,0,0,0,0,0,0,0,4311818,0,1190316,0,0,0,0,0,0,0,0,0,292346,0,0,5235809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000
c8638de3-fa5a-4b4e-bdcf-991ef3233844.jpeg,0,0,68515,1798,0,36901,0,0,0,0,0,0,0,4866583,0,0,0,726461,0,13486,0,2625,0,0,314662,0,0,2724401,0,9120,2554933,0,0,0,0,50,0,0,0,0,0,0,0,0,0,12776,0,0,0,2922,3210,0,0,0,0,545704,0,3338,0,0,16,112499,0,0,0,12000000
6886ee93-ccc8-438d-8750-55c58fe2ef23.jpeg,0,0,36460,29382,0,0,0,0,0,1419,0,0,0,4641866,0,82601,0,4552870,0,38064,603525,0,0,0,139086,0,0,1126028,0,6132,0,0,0,0,18744,41473,0,0,0,0,0,0,0,0,0,33194,0,0,0,0,12013,0,471656,0,151154,13981,0,0,0,0,0,352,0,0,0,12000000
42a6de0f-ed5c-4168-9e1d-e7867ac5f550.jpeg,0,0,16244,0,9765,31084,0,0,13538,0,0,0,0,3781335,0,3857,0,781184,0,16318,0,103,0,0,1462563,0,0,2964584,0,0,2055779,0,0,0,0,0,0,0,0,0,0,0,0,0,69,18531,74322,0,0,0,0,0,0,0,0,694600,0,72,0,0,76052,0,0,0,0,12000000
152f24d4-c731-4324-a250-fa6ce2688829.jpeg,0,0,240092,0,0,0,0,0,0,0,0,0,0,3452713,0,285258,0,4735471,0,49062,136059,0,0,42947,284182,0,0,850721,0,0,42600,0,83486,0,0,92928,0,0,0,0,0,0,0,0,4279,1912,0,0,0,0,0,0,297651,0,0,1369459,0,30859,0,321,0,0,0,0,0,12000000
7224f7b2-7da5-4554-bb9f-36b8149d3abe.jpeg,0,0,71598,0,0,0,0,0,0,0,9309,0,0,4863035,0,159013,0,5268446,0,31919,0,0,0,0,1148,0,0,968701,0,0,0,0,163304,0,7702,145592,0,0,0,0,0,2395,0,0,26498,20163,0,0,0,4522,28731,4727,68000,0,0,152098,0,0,0,0,0,3099,0,0,0,12000000
520a7981-ddcb-4c0c-83ae-460d0ed4443a.jpeg,0,0,95480,10211,0,0,0,125603,1145252,0,0,0,0,1366646,0,71617,0,2147562,0,10759,48634,0,0,0,285358,0,0,3219319,0,0,2328988,0,0,0,0,4690,0,0,0,0,0,0,0,0,1492,112632,0,0,12898,9014,57252,0,67465,0,0,1055596,0,2292,0,0,0,14008,0,0,0,12192768
7f45562d-082f-4477-823f-43200b60d1b3.jpeg,0,0,247193,21314,0,0,0,0,0,0,0,0,1381576,2943440,0,458874,192349,4105724,0,32323,23975,0,0,0,0,0,0,1836592,0,0,436,0,9659,0,3987,205735,0,0,0,0,0,0,51,0,29868,84848,0,21,626,0,0,2807,113415,0,0,168688,0,131047,5452,0,0,0,0,0,0,12000000
79e4f9af-9af9-4cd5-a2d9-0c4522643ecc.jpeg,0,0,246637,13922,0,0,0,0,0,0,0,0,0,3434142,0,368527,0,5481208,0,113010,1522,0,0,4793,146365,0,0,1790152,0,36664,21974,0,0,9668,0,53740,0,0,0,0,0,0,3881,0,21563,176367,0,0,0,0,217845,0,5113,0,4142,41533,0,0,0,0,0,0,0,0,0,12192768
