,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle,Total
d7b4aec3-064a-4854-8dfe-b5c2c2719c37.jpeg,0,0,39258,590394,0,21508,256922,0,0,0,0,0,0,405455,0,290092,95649,313385,0,121224,0,0,0,0,0,53238,0,6848189,0,0,1378885,54625,0,0,0,15214,0,0,0,0,0,0,0,0,2072,106666,0,3218,0,0,0,9615,2577,868,61432,2308714,0,0,0,0,0,0,0,0,0,12979200
a5cb0d20-1d58-49ef-9068-c122eee31410.jpeg,0,0,67463,1009337,0,232897,14809,0,0,0,0,0,0,51328,0,130571,615636,106458,0,115197,0,0,0,0,0,38016,0,6484223,0,0,1075828,18647,14387,0,0,2030,0,0,0,0,0,0,0,0,0,13110,0,91315,0,0,0,0,0,0,2334,2376642,0,0,0,0,0,518972,0,0,0,12979200
46986d7a-5ed2-439c-add4-858a8f239e9a.jpeg,0,0,42536,759317,0,10787,295334,0,0,0,0,915,0,297519,0,320003,99600,325262,0,93150,399,0,0,0,0,40244,0,6845185,0,0,1357175,48555,0,0,0,0,0,0,0,0,0,0,0,0,24664,44788,0,6846,0,1859,0,0,121,7279,56584,2262880,0,0,0,0,0,38198,0,0,0,12979200
fd2d6e1c-39f3-421d-9d1d-38533215da5c.jpeg,0,0,93160,369102,0,1558,186071,0,0,0,0,47716,0,427656,0,602193,0,881152,0,175077,0,0,0,0,26748,68969,0,6656796,0,0,1271645,0,10792,0,6639,46094,0,0,0,0,0,0,0,0,0,94265,0,17836,0,0,0,0,0,3,30541,1965187,0,0,0,0,0,0,0,0,0,12979200
b347886b-3910-45c0-a557-5c6a52ab4579.jpeg,0,0,144157,315760,0,526,409924,0,0,0,0,0,0,1318064,0,146188,1768783,2200511,0,70982,0,0,0,0,63770,0,0,2546498,0,157769,2551326,0,0,0,0,2412,0,0,0,0,0,0,0,0,119149,214724,0,0,3599,11,43730,26553,0,0,4133,848956,0,0,0,0,0,21675,0,0,0,12979200
849b434d-e14e-465b-ad0e-06c7ad37c746.jpeg,0,0,136570,715316,0,12143,268250,0,0,0,0,608,0,483196,0,590798,91212,538155,0,224115,0,0,0,0,20057,53158,0,6684296,0,0,1310945,21073,13373,0,0,16087,0,0,0,0,0,0,0,0,4473,94135,0,19856,0,0,0,0,0,0,8618,1672766,0,0,0,0,0,0,0,0,0,12979200
8713e4d4-bd4b-403d-9d7e-6e239124d8c5.jpeg,0,0,104585,485353,0,14212,50261,0,0,0,0,0,0,668116,0,246779,80369,625280,0,37917,0,0,0,0,74478,52,0,6604883,0,0,819687,3854,0,0,0,0,0,0,0,0,0,0,0,0,18250,36251,0,4306,9623,0,0,0,0,0,20074,1235215,0,0,0,0,0,1839655,0,0,0,12979200
40dcd9bc-cb76-42fc-a627-2ab3fd525875.jpeg,0,0,78627,364199,0,0,4737,0,0,0,1494,0,0,1302779,0,59298,0,1744382,0,0,0,0,0,0,10061,0,0,6372624,0,300,477510,0,0,0,0,8004,0,0,0,0,0,0,0,0,10236,185100,0,27291,0,0,0,0,0,0,162198,2169175,0,0,0,0,0,1185,0,0,0,12979200
d13cb09b-5967-449d-b5a0-a6cdb716333c.jpeg,0,0,73498,279185,0,0,47627,0,0,0,0,279,0,797788,0,240142,710,439091,0,113699,0,0,0,0,70449,62383,0,6651484,0,2837,913009,0,0,4304,83,15063,0,0,0,0,0,0,0,0,0,166606,0,12772,0,40614,0,0,12393,0,0,1110796,0,0,0,0,0,1924388,0,0,0,12979200
cc5c8244-43df-4804-bd0e-fc8aa2d2cd64.jpeg,0,0,266711,227781,0,2578,115927,0,0,0,0,0,0,2002917,0,569949,65587,557666,0,0,0,0,0,0,76006,0,0,5373306,0,214964,2784745,0,2838,0,0,0,0,0,0,0,0,0,0,0,9945,265001,0,1725,0,60503,0,0,0,0,10521,370525,0,0,0,0,0,5,0,0,0,12979200
c0401af3-3b48-4782-a635-e855992cb65a.jpeg,0,0,46512,452078,0,9027,277746,0,0,0,57260,24661,0,487261,0,276011,94665,283382,0,123596,0,0,0,0,7757,45203,0,6850192,0,0,1345075,53243,0,0,127026,22662,0,0,0,0,0,0,0,0,1378,70341,0,4479,0,29835,0,0,874,6223,47659,2232374,0,0,0,0,0,2680,0,0,0,12979200
30179a6c-7762-47be-84c2-fcf9981bfae2.jpeg,0,0,79624,491980,0,1333,116872,0,0,0,1984,0,0,427844,0,505325,70863,882899,0,114274,0,0,0,0,0,0,0,6393534,0,0,1349150,0,0,0,8466,0,0,0,0,0,0,0,0,0,0,70184,0,2427,0,0,0,1297,0,0,0,1965291,0,0,0,0,0,440232,55621,0,0,12979200
280605f3-6f98-4fb7-a2f5-c4cae3d03569.jpeg,0,0,171394,39300,0,0,6894,0,0,14174,0,0,0,1394403,0,435628,43608,3760927,0,224455,5647,0,0,313551,37321,0,0,4089189,0,95476,1514538,0,0,0,0,7316,0,0,0,0,0,0,0,0,13305,275921,0,0,0,0,155799,0,0,0,3122,377232,0,0,0,0,0,0,0,0,0,12979200
2c71ca5b-2ef6-4232-9cf9-7c08003ad91d.jpeg,0,0,217268,2900,0,27884,3675,0,0,0,1053,6175,0,1148507,0,12048,7650028,326516,0,30819,0,0,0,0,55556,0,0,922171,0,39416,771408,0,0,388,0,0,0,0,0,0,0,0,0,0,87616,550546,0,0,9702,0,0,392,0,0,23876,1091256,0,0,0,0,0,0,0,0,0,12979200
e6d53985-35f4-40ad-ad07-7773c9b2754b.jpeg,0,0,169873,179565,0,33678,62388,0,0,0,0,0,0,2694053,0,142955,8067,1802494,0,0,0,0,0,0,66471,0,0,6309566,0,208284,421608,0,0,0,0,0,0,0,0,0,0,0,0,0,26342,215044,0,24974,0,0,0,0,0,0,149765,461822,0,0,0,367,0,1884,0,0,0,12979200
627dd176-95eb-4d2f-8184-62321ffe8d92.jpeg,0,0,183983,204497,0,0,235719,0,0,16630,0,0,0,1803052,0,829353,0,873513,0,155829,0,0,0,0,829,0,0,5751396,0,180667,2186749,0,0,0,0,0,0,0,0,0,0,0,0,0,20102,147440,0,0,0,33351,0,1579,0,0,1987,351107,0,0,0,0,0,1417,0,0,0,12979200
a9687806-5ea8-4aa7-a345-1de505313a38.jpeg,0,0,80089,491206,0,630,108725,0,0,0,313490,0,0,251734,0,484747,492,1179231,0,83034,0,0,0,0,0,0,0,5959953,0,0,1031294,10588,0,616,0,0,0,0,0,0,0,0,0,0,36995,101126,0,525304,0,0,0,0,379,43571,4774,2271222,0,0,0,0,0,0,0,0,0,12979200
e6a0abe5-f92a-4030-b815-5cd2709f9264.jpeg,0,0,87909,135893,0,0,0,0,0,0,0,0,0,1673911,0,8485,0,2020837,0,25998,0,0,0,0,6540,0,0,6421807,0,137665,260168,0,0,0,0,1036,0,0,0,0,0,0,0,0,12810,143479,0,3071,0,0,0,0,0,0,23936,2010441,0,0,0,0,0,5214,0,0,0,12979200
23e66736-6513-45df-a3d4-a4f14f4904c1.jpeg,0,0,185337,36163,0,0,30914,160405,0,0,551941,0,0,1421031,0,78539,0,6073660,0,63810,0,0,0,823,105283,0,0,2905436,0,121748,960695,0,0,0,0,10416,0,0,0,0,0,5814,0,0,10218,109786,0,2017,0,0,41956,1020,0,0,0,102188,0,0,0,0,0,0,0,0,0,12979200
5501b77a-3a13-4cbe-a013-f4c1bc2bd2b9.jpeg,0,0,204915,75619,0,0,23268,0,0,0,0,69753,0,1199111,0,9951,7213399,193591,0,1791,0,0,0,0,62669,0,0,1247148,0,19831,1069082,0,0,0,0,0,0,0,0,0,0,0,0,0,110490,292795,0,0,4692,0,0,0,0,0,0,1152574,0,0,28521,0,0,0,0,0,0,12979200
f8b88543-6f8b-4962-b939-358e65a9edca.jpeg,0,0,130734,0,0,3178,7507,0,0,0,0,0,0,1780535,0,159279,0,7071268,0,51715,0,0,0,0,9695,0,0,2299534,0,103970,642184,0,0,0,0,22686,0,0,0,0,0,7827,0,0,7918,70425,0,0,0,13146,0,224,0,0,25465,568855,0,0,0,0,0,3055,0,0,0,12979200
b316a163-46a1-4188-a992-372c745139e4.jpeg,0,0,167173,3603,0,0,55171,0,0,0,0,0,0,1308196,0,614,4368280,1199628,0,0,0,20527,0,0,60611,0,0,2345939,0,60515,1662450,0,3522,0,0,11496,0,0,0,0,0,0,0,0,220499,485709,0,0,2060,0,0,0,1090,0,1736,980780,0,19601,0,0,0,0,0,0,0,12979200
d0f2cc1d-cfcc-4f69-9034-970b186e34df.jpeg,0,0,54176,162027,0,1658,2230,0,0,0,18763,0,0,2210299,0,59123,895,1808339,0,38421,0,0,0,0,0,0,0,6320458,0,6335,394839,0,1539,0,0,0,0,0,0,0,0,0,0,0,11949,249460,0,41612,0,0,0,0,0,0,40624,1556453,0,0,0,0,0,0,0,0,0,12979200
e80724d1-5576-4026-ac5a-e7103b83c724.jpeg,0,0,59467,426,0,71,1540,0,0,0,0,0,0,1227242,0,0,6418008,953664,0,18797,1114,7954,0,0,65166,0,0,1945409,0,57375,944724,0,0,0,0,0,0,0,0,0,0,0,0,0,84318,8390,0,0,2490,0,0,0,0,0,0,1176987,0,6058,0,0,0,0,0,0,0,12979200
a169c15e-f301-4a6a-adb9-492c3ec988db.jpeg,0,0,80352,25313,0,0,4630,0,0,0,0,0,0,800343,0,146649,0,7939250,0,26981,0,0,0,0,46929,0,0,1813481,0,58913,419049,0,0,597,0,5070,0,0,0,0,0,0,0,0,4778,49620,0,348,0,0,928,0,0,0,292190,1247631,0,0,0,0,0,16148,0,0,0,12979200
