,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle,Total
32088a19-5303-409a-a501-e84a94521c02.jpeg,0,0,325,3199,7968,448169,228,0,0,0,0,0,0,285117,0,0,1018,5006,0,0,0,693,0,0,19723,0,47190,996568,0,5958,68120,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,2973,0,544,0,0,0,0,0,438,0,622,0,4892,0,47441,0,0,150868,2097152
ab8e2dd8-149f-438f-9bbf-8222ff7a9f88.jpeg,0,0,1563,121376,0,0,0,0,0,0,161,0,0,628467,0,2082,0,164753,0,2259,0,0,0,0,1090,0,0,382987,0,0,472262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5501,0,32329,0,89,153,19,0,0,0,258509,0,0,0,0,0,0,0,0,0,2073600
87a8090d-beb5-4d6b-9c15-b2a2f1410fa4.jpeg,0,0,26866,151285,14,341,228,0,0,0,0,0,0,386367,0,3431,0,961094,0,2063,0,0,0,6712,19076,0,0,407118,0,0,22661,0,0,0,0,5922,0,0,0,4803,0,0,0,0,1161,40078,0,16444,2766,0,2368,1083,0,0,0,3043,0,0,0,0,0,0,0,8676,0,2073600
a773e504-7cd9-46ba-89f0-45f28bff36c4.jpeg,0,0,19086,4141,0,0,925,0,0,2623,12,0,0,520929,0,23306,0,111160,0,0,0,0,0,272546,64223,0,0,266413,0,16274,722962,0,0,0,0,9866,0,0,0,0,0,0,0,0,3310,2994,0,1213,0,0,1856,6339,0,0,0,20464,0,2958,0,0,0,0,0,0,0,2073600
54f2c8f4-3de4-4fd9-b4d2-3672d1ffc7fe.jpeg,0,0,18147,0,0,0,0,0,0,0,0,0,0,80622,0,60820,0,819809,0,53555,818,0,0,0,25870,0,0,230722,0,0,0,0,0,0,0,11772,0,0,0,2030,0,0,0,0,403,17114,0,0,487,0,1790,0,250,0,4626,21182,0,0,0,0,0,0,0,235561,773718,2359296
330fc316-1fba-4413-b58e-862b0e95c5f8.jpeg,0,0,30506,84116,0,29343,2157,0,0,1500,6,0,4798,732910,0,61709,0,96183,0,3353,0,0,0,17997,37979,0,0,377104,0,1124,786785,0,0,0,0,467,0,0,0,11139,0,0,0,0,49,30006,0,0,15325,0,4765,289,0,0,0,17875,0,0,0,0,0,464,0,0,11347,2359296
795f4964-a72f-474e-83ba-6d1f0e0f664c.jpeg,0,0,16483,191780,0,0,2365,0,0,0,0,0,49689,16098,0,296343,0,1203704,0,70865,0,0,0,0,2935,85,0,245578,0,0,181525,0,0,0,0,12933,0,0,0,0,0,4683,0,0,224,4781,0,18,0,0,15779,0,7555,0,586,25916,0,0,9158,0,0,213,0,0,0,2359296
f2db90a7-16f2-4822-a5d9-173e8e55394e.jpeg,0,0,23213,137573,0,0,1932,0,0,0,0,0,0,572713,0,81,0,280681,0,3080,0,0,0,0,16657,0,0,253685,31991,0,114426,73851,0,0,0,891,0,0,0,0,0,0,0,0,0,15845,0,126,0,0,1730,0,0,0,0,517266,0,0,0,0,0,261,0,0,27598,2073600
ce901416-3f72-42ce-9df3-7644f85db015.jpeg,0,0,7043,78254,0,0,100,118104,0,1734,0,1,6663,1135748,0,16970,0,3773,0,3630,0,0,0,111647,174028,13,0,641459,0,19576,802037,0,0,0,0,2,0,0,0,0,0,6098,0,0,105,5518,0,825,4539,0,4763,1903,0,0,0,1195,0,0,0,0,0,0,0,0,0,3145728
a169378e-63ee-40b8-a2e3-4895eee54382.jpeg,0,0,59078,66965,0,0,492,312347,0,0,0,640837,0,0,0,15452,0,71301,0,957,0,0,0,0,34,0,0,112510,0,5710,1706395,0,8,428,0,24120,0,0,0,0,0,2487,0,0,0,70933,0,44286,0,3804,7384,0,0,0,0,200,0,0,0,0,0,0,0,0,0,3145728
ad512940-088e-446b-b8a3-8fc0c42c8c78.jpeg,0,0,21798,5200,0,0,8307,0,0,21680,15920,0,0,364071,0,62192,0,1104075,0,2149,0,0,0,330734,9245,0,0,746164,0,0,83811,0,0,0,0,948,2052,0,0,0,0,1900,0,0,1445,23027,0,0,0,0,19257,201,0,0,0,87268,0,0,0,0,0,679,0,0,221834,3133957
d492e2b2-79de-4029-bce9-2ebeab6f547e.jpeg,0,0,5575,0,0,0,0,0,0,0,48984,0,0,317138,0,18889,0,1377476,0,6754,0,0,0,0,21819,0,0,45136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,1573,0,0,0,0,0,11144,44,0,0,390068,0,2633,0,0,11922,99646,0,0,0,2359296
1dd395a5-a9c8-4dd0-afd3-ed7a060b835c.jpeg,0,0,29071,2208,0,18896,0,0,0,3103,0,0,0,245561,0,46366,0,769824,0,95750,3,0,0,0,6494,0,0,367347,0,0,0,0,0,0,0,9614,0,0,0,0,0,0,0,0,1217,7117,0,0,0,0,38487,0,9634,0,0,67395,0,25,0,0,0,12798,0,1375,627011,2359296
1fc93168-7679-46eb-9339-46c801844768.jpeg,0,0,38990,112006,0,0,29489,0,0,15351,2191,0,0,337593,0,73687,0,134653,0,0,0,56,0,0,33838,0,0,983215,0,4844,136085,0,1088,0,0,71601,2796,0,0,0,0,0,0,0,11,17145,0,62685,781,0,5412,0,0,0,0,7629,0,0,0,0,0,2454,0,0,0,2073600
88074390-40a3-43af-be42-82f2ce760619.jpeg,0,0,1953,0,0,0,0,0,0,0,0,0,0,220415,0,0,0,0,0,0,0,0,0,0,3715,0,0,527732,0,1016,146291,0,0,0,0,0,0,0,0,0,0,0,0,0,35,782,0,0,0,0,0,0,0,0,0,19661,0,0,0,0,0,0,0,0,0,921600
70e046e5-1758-4179-9a20-4a32456e2457.jpeg,0,0,503,6939,0,565,0,0,0,0,7205,0,0,46847,0,107167,0,1171116,0,2549,0,0,0,0,10818,0,0,386869,0,0,134563,0,21577,0,0,14795,0,0,0,274,0,0,0,0,146,6108,0,4722,3,0,3584,0,0,0,0,432946,0,0,0,0,0,0,0,0,0,2359296
