,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle,Total
91234ec4-23af-4892-a775-8646f1243cbd.jpeg,0,0,5663,5016,0,0,0,15671,0,0,11297,0,0,228111,0,35635,0,1726586,0,0,0,0,0,0,45803,0,0,295598,0,0,460605,0,0,0,4395,204187,498,0,0,0,0,7290,0,0,0,2720,0,0,0,0,403,0,0,0,0,3905,0,92345,0,0,0,0,0,0,0,3145728
feee4a94-36a2-4d4c-8326-b6f2f90cd932.jpeg,0,0,431,24,0,6463,5826,0,0,0,0,0,0,356291,0,18576,0,312303,0,0,0,0,0,0,8928,0,0,738211,0,40,120315,0,0,0,0,312,0,0,0,0,0,0,0,0,561,1381,0,0,0,0,8172,0,0,0,0,22102,0,0,0,0,0,1978,0,0,495238,2097152
d8dbb3fe-8cc9-4109-b546-194e3334d43d.jpeg,0,0,4154,7198,0,0,26905,0,0,92,0,0,0,257763,0,117706,224904,918941,0,18781,0,66758,0,0,83535,0,0,1087905,0,0,39463,0,30,0,0,37037,0,0,0,0,0,0,0,0,1853,46322,0,280,3374,0,24801,0,251,0,4496,113110,0,60069,0,0,0,0,0,0,0,3145728
cd2a1689-31f3-4570-a20c-88795446ee24.jpeg,0,0,63751,4656,0,2102,93563,0,0,0,0,0,0,346529,0,97662,1711,148788,0,3453,0,0,0,0,38041,0,0,906042,0,1110,227422,0,0,0,0,0,0,451,0,6,0,0,72,0,355,52619,0,1613,0,0,76967,15650,0,0,1206,319051,0,0,0,0,0,40131,0,0,702777,3145728
d9ef2f67-ad5e-42f1-8e45-4bfa02587145.jpeg,0,0,37466,171841,0,0,12738,0,0,0,0,1127796,3114,0,0,72240,0,1047888,0,3955,0,0,0,0,0,0,0,4822,0,91860,556659,10286,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,0,0,0,0,0,2798,0,0,1185,0,0,0,0,0,0,0,0,0,3145728
fc7f7b7e-30b1-438c-bc5d-e1e35868f05c.jpeg,0,0,0,0,0,0,0,0,0,0,0,0,0,505522,0,0,0,0,0,2975,0,0,0,0,0,0,0,62767,0,199594,2374870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3145728
82e11526-9dc5-40a1-bf6e-6775aff2a5e2.jpeg,0,0,10230,272232,0,0,108307,0,0,0,0,0,0,125353,0,0,0,239132,0,0,0,0,0,0,3987,0,0,186203,0,65406,985781,0,0,0,0,18141,0,0,0,0,0,0,0,0,0,5710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338814,2359296
d074b85d-7b54-433d-9ed4-32ee34dc4c93.jpeg,0,0,63963,155,0,0,58,0,0,0,15170,0,0,318670,0,207185,0,716486,0,1593,0,0,62,0,0,0,0,356086,0,45928,55191,0,0,0,225,28539,0,0,0,4036,0,0,0,0,268,36673,0,0,0,0,0,19805,30277,0,0,67965,0,7097,0,7601,0,80700,4116,0,5751,2073600
2f474d6d-c708-4ad8-8bb4-fb419a13a43d.jpeg,0,0,44497,1763,0,0,0,0,0,0,0,0,8071,46109,0,628563,0,1886123,0,2336,0,0,0,559,0,0,0,337712,0,0,0,0,0,0,0,29,4207,0,0,0,0,0,0,0,9287,538,0,12380,175,0,7018,0,0,0,0,156269,0,0,92,0,0,0,0,0,0,3145728
9c64a712-f585-47bb-9283-18dc729513db.jpeg,0,0,52246,2846,0,0,20801,0,0,0,0,0,0,1102150,0,2624,131043,544893,0,986,0,0,0,0,40062,0,0,0,0,3718,285665,0,18682,0,0,81680,0,0,0,0,0,0,0,0,633,8427,0,0,10,236,2145,0,0,0,0,3394,0,0,0,0,0,153,0,55129,1773,2359296
