,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle,Total
017845f9-1075-4f2e-864a-9ed88a9e6eb4.jpeg,0,0,67117,75117,0,0,0,0,0,0,0,0,0,2343,0,632941,0,490509,0,368580,0,0,0,339,1049,0,0,20845,0,0,140712,0,6292,0,0,58835,0,0,0,113736,0,4755,0,0,0,14255,0,0,0,0,10715,224,6421,0,71,58744,0,0,0,0,0,0,0,0,0,2073600
d98e13c8-7b40-45c4-8008-1115c2d077ae.jpeg,0,0,2010,13855,0,0,23646,0,0,0,0,0,0,105366,0,8503,0,544741,0,7209,0,3018,0,0,0,0,66898,528847,0,0,100959,0,170,0,0,3564,0,0,0,0,0,0,0,0,329,360,0,9,292,0,3695,0,0,0,340,86314,0,6089,0,37209,0,0,0,0,553729,2097152
ec23649b-8073-4d9e-9384-7d16216cb7df.jpeg,0,0,56946,6807,0,0,56839,0,0,0,0,0,0,358694,0,204775,0,285667,0,21,2087,0,0,0,19553,0,0,960402,0,2838,526660,0,0,0,0,31767,0,0,0,0,0,1730,0,0,754,11923,0,34440,449,0,767,0,0,0,0,43115,0,0,0,0,0,0,0,0,539494,3145728
6880cda3-43a6-4d87-b51a-fa1da492bc68.jpeg,0,0,1995,14649,2525,339374,46645,0,0,0,0,0,0,495104,0,2585,342605,25615,0,423,0,0,0,632,15538,0,0,693064,0,15108,18471,0,1805,0,0,12122,0,0,0,0,0,0,0,0,9325,38182,0,3682,229,0,532,0,0,0,1371,9663,0,0,0,0,0,0,0,0,5908,2097152
5e3c9c7a-5608-4da5-833b-b4797d815500.jpeg,0,0,295,0,0,173800,4,0,0,0,0,0,343,688546,0,750,91025,3161,0,0,0,0,0,0,78031,0,0,683489,0,2680,96686,0,0,0,0,8839,0,0,0,0,0,0,0,0,12,2074,0,0,0,2603,4423,0,0,0,855,211803,0,0,0,0,0,17779,0,0,6402,2073600
a17f08f4-5c17-4b48-8229-e8de3a4b9723.jpeg,0,0,13269,6600,0,0,2649,0,0,7244,8,0,0,671939,0,48865,0,102320,0,0,0,0,0,0,35881,0,0,71589,0,27017,985530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,16177,0,0,2254,272,0,0,0,78924,0,1056,0,0,0,0,0,0,0,2073600
a991690a-704b-49bd-984e-8e6fb227ab0d.jpeg,0,0,0,126541,0,0,0,0,0,0,62354,0,0,224383,0,0,0,1497133,0,0,0,0,0,0,139308,0,0,148584,0,0,18242,0,0,0,0,128926,0,0,0,0,0,0,0,0,1590,436,0,0,0,0,20668,0,37,0,0,283958,0,0,0,0,0,0,0,0,0,2652160
cd36b616-685a-4d06-9464-96f6a8ad04c0.jpeg,0,0,50946,0,0,0,0,0,0,0,1409,0,0,409723,0,63110,0,50293,0,0,0,0,0,0,0,0,0,100916,0,58450,2370362,0,0,0,0,0,0,0,0,0,0,1445,0,0,0,6853,0,12,0,0,69,0,0,0,0,32140,0,0,0,0,0,0,0,0,0,3145728
11435649-41e1-4d39-91d5-2b7f3431dca5.jpeg,0,0,38148,1,0,2922,8407,0,0,5435,0,0,0,448130,0,128319,0,1046492,0,35,0,0,0,8721,34132,0,0,600207,0,0,133903,0,0,0,0,76047,0,0,0,3162,0,0,0,0,202,47712,0,0,0,7863,9975,0,0,0,0,12955,0,0,0,0,0,0,0,0,532960,3145728
ffe304de-82ce-4235-9086-4f4779e9750a.jpeg,0,0,1286,25320,0,3259,4312,0,0,0,0,0,0,65,0,134454,2695,582,0,0,0,0,0,0,409,0,0,491675,0,98315,144574,0,0,0,0,776,0,0,0,0,0,0,0,0,0,2887,0,0,0,145,3765,0,0,0,0,0,0,0,0,0,0,0,0,7081,0,921600
