,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle,Total
58efb5cd-d090-4abd-b1fa-9d8866bb392b.jpeg,0,0,5029,24686,0,0,0,0,0,0,5250,379,0,171,0,1246900,0,783452,0,90025,0,0,0,0,0,0,0,207310,0,0,634994,0,1134,0,0,63712,0,0,0,0,0,0,3213,0,107,6478,0,0,0,0,0,7704,0,0,0,82071,0,0,0,0,0,0,0,0,0,3162615
55448bd1-5c24-4015-b21e-5edd6a013b44.jpeg,0,0,4321,13414,0,0,367,0,0,0,0,0,0,160544,0,131051,0,267459,0,4972,0,0,0,0,0,0,1,794987,0,664,59288,0,0,0,0,95,0,0,0,0,0,0,0,0,0,7307,0,5837,0,0,401,1,0,211155,740,20720,0,409,0,42,0,0,0,0,413377,2097152
c24b5802-8328-457d-96da-df788498aff0.jpeg,0,0,11442,0,0,0,0,0,0,0,1219,0,0,1267011,0,76363,0,1297282,0,65360,0,0,0,0,0,0,0,186489,0,0,68028,0,0,0,0,6538,0,0,0,0,0,0,0,0,3707,28748,0,0,0,0,27672,517,2834,0,0,97502,0,0,0,0,0,5016,0,0,0,3145728
1211cf6c-1ffb-4812-821e-8fce8fd1575a.jpeg,0,0,23325,960,0,0,0,0,0,0,0,0,0,502806,0,0,0,8514,0,0,0,0,0,0,9744,0,0,590183,0,228807,1760920,0,0,0,0,388,0,0,0,0,0,0,0,0,2442,2133,0,0,0,0,0,0,0,0,0,13306,0,0,0,0,0,87,0,0,2113,3145728
c56179b2-b93a-415d-bb65-ab3fb2f13fe3.jpeg,0,0,193,38830,0,0,61917,0,0,0,0,264164,0,0,0,550,0,791104,0,0,0,0,0,0,0,0,0,523161,0,1034439,402772,0,76,2030,0,7318,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0,0,0,0,0,17150,0,0,0,0,0,0,0,0,0,3145728
136483ee-baaf-467d-881f-12d548560a78.jpeg,0,0,53144,26474,0,39695,3034,0,0,0,0,0,0,43552,0,726580,0,363275,0,0,0,0,0,0,656,0,0,1044405,0,24683,733210,0,0,59,0,14860,0,0,0,0,0,0,0,0,2940,37043,0,646,0,0,205,0,0,0,19280,9784,0,0,0,0,0,2203,0,0,0,3145728
e265869a-4c01-41d2-9ebc-053e0dc04bd9.jpeg,0,0,19988,3144,81,0,2385,0,0,0,0,0,0,283700,0,0,0,0,0,2687,0,0,0,0,0,0,0,335819,0,1075212,620059,0,0,0,0,0,0,0,0,0,0,0,0,0,2555,13666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359296
4ecbe6a5-fd2c-46cd-af16-ba39d1927c25.jpeg,0,0,148969,11850,0,0,0,0,0,2109,76,0,0,360863,0,69406,0,738791,0,117,0,4629,0,0,57621,0,0,30355,0,0,604616,0,643,0,0,147748,19323,0,0,0,0,0,0,0,0,69178,0,5061,11650,0,3574,0,9,0,0,32376,0,6433,0,0,0,8398,0,0,25501,2359296
0aa883d8-f82d-445e-91d5-b5a52026d742.jpeg,0,0,805,24479,0,0,73456,0,0,0,0,883186,0,2406,0,235,0,312170,0,73776,5380,0,0,0,0,0,0,281817,0,9608,1359119,0,4,1178,0,4157,0,0,0,0,0,0,0,0,4804,33614,0,18645,1207,0,198,35947,12068,0,0,7469,0,0,0,0,0,0,0,0,0,3145728
1ec6c640-c926-4cfc-8535-b0f2b815acf2.jpeg,0,0,5838,35230,8,0,448030,0,0,0,0,245957,1192825,1402,0,0,17599,584855,0,3838,0,0,0,0,0,0,0,439394,0,0,1064,0,1460,0,0,9120,0,0,0,12851,0,0,0,0,1673,24459,0,28397,0,0,0,1016,0,0,0,1305,0,0,89407,0,0,0,0,0,0,3145728
