,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle,Total
075db9df-8a8b-49d6-9750-be8b5fb3451a.jpeg,0,0,148655,22858,0,0,0,0,0,0,0,0,589418,2936704,0,284669,389895,4834559,0,49825,255445,1929,0,0,0,0,0,1794855,0,0,0,0,54052,0,119560,232314,0,0,0,0,0,0,0,0,9834,85160,0,0,5425,0,30817,672,265209,0,2018,7105,0,2692,61809,56,0,7233,0,0,0,12192768
979b29e0-6698-4ba5-87ad-732680933f7b.jpeg,0,0,871670,49883,0,0,165483,0,0,0,0,4283362,0,82,0,0,0,940448,0,29351,0,0,0,0,0,0,0,507283,0,0,4789923,0,0,267532,0,0,0,0,0,0,0,0,0,0,3924,38081,0,0,0,0,0,0,0,0,0,52978,0,0,0,0,0,0,0,0,0,12000000
839c0f61-53c9-4428-b1dc-d02b7e7d8b36.jpeg,0,0,119161,1866,0,0,4663,21808,0,361,0,0,0,3392375,0,142064,0,2885047,0,10071,7636,0,0,0,76869,0,0,2392346,0,92762,2585605,0,0,4068,38169,6877,0,171,206,57909,0,0,0,0,9387,61636,0,0,0,0,5460,0,115130,0,0,157996,0,0,0,0,0,3125,0,0,0,12192768
a04b42a6-d769-442d-ab67-3c3d20fe82e2.jpeg,0,0,7994,0,0,0,0,0,0,0,4,0,0,3422727,0,12932,0,5622417,0,0,0,0,0,0,0,0,0,1559575,0,0,54933,0,0,0,0,4638,0,0,0,0,0,0,0,0,0,5229,0,0,1832,0,10918,0,0,0,0,1482098,0,37,0,0,0,7434,0,0,0,12192768
8f5ecb86-330b-4353-ac26-efeeb8ea0897.jpeg,0,0,485863,302173,0,0,13401,0,2491846,117197,0,10236,107820,817374,0,1112965,1006134,2349117,2845,170349,0,0,0,0,83944,0,0,2274103,0,0,9299,0,0,0,0,98141,0,0,0,0,0,0,181,0,313,239941,0,42879,164329,0,18478,8153,60633,0,0,0,0,0,69,0,0,0,12217,0,0,12000000
62cfffaa-f807-4aee-97ff-f9da47acb00c.jpeg,0,0,67242,0,0,0,0,0,1485,0,267,0,0,3372718,0,169532,0,5771893,0,10205,0,0,0,11751,19,0,0,1757849,0,0,2071,0,0,0,0,6123,0,0,0,0,0,0,0,0,0,16759,0,0,1035,0,15703,13022,0,0,0,973509,0,0,0,0,0,1585,0,0,0,12192768
90fc1572-cb90-441b-9048-dbc490cda312.jpeg,0,0,7062,0,0,0,0,0,0,0,0,0,0,4845969,0,10152,0,4304118,0,0,0,0,0,0,0,0,0,1365225,0,0,68304,0,0,0,0,137178,0,0,0,0,0,0,0,0,982,17786,0,0,3023,0,12154,0,0,0,0,1228047,0,0,0,0,0,0,0,0,0,12000000
04db8ef7-ede0-484e-b4c8-fdca0d1d7ca8.jpeg,0,0,186719,460260,80,58,36,0,0,0,0,0,411622,3594788,0,298071,24681,1467553,0,3478,0,0,0,837,116780,0,0,4311037,0,0,210054,0,0,0,0,465,451815,0,0,0,0,0,0,0,10186,287886,0,63593,51427,11922,35488,0,0,0,0,1164,0,0,0,0,0,0,0,0,0,12000000
487824ff-75bb-404e-8b5b-59238f2b4f22.jpeg,0,0,742442,526433,0,13461,0,0,0,0,0,0,0,3274928,0,901870,46496,4601247,0,399,0,0,0,0,0,0,0,1330881,0,0,1660,0,0,0,142875,300211,0,0,0,0,0,0,0,0,0,4165,0,13281,322,377,0,0,98640,0,74,0,0,0,238,0,0,0,0,0,0,12000000
5ea235a5-c092-40a7-80f9-349c4ee05924.jpeg,0,0,339598,28131,0,0,0,0,0,279,0,2638,25937,3469849,0,853054,344281,3606084,0,389567,56265,0,0,69,225009,0,0,1870933,0,0,0,0,1778,0,10019,150782,0,0,0,5912,13017,245823,1174,0,4612,209212,0,0,8031,8234,37213,0,70082,0,0,17557,0,0,0,0,0,0,4860,0,0,12000000
e386f6b5-fc65-460e-9ebe-a835261cb353.jpeg,0,0,746923,607922,0,0,9757,0,0,0,0,0,0,3020688,0,761088,351803,2576688,0,33686,1998,0,0,532,0,0,0,2265090,0,0,598,0,1691,0,199539,273380,0,0,0,0,0,30267,0,0,55114,140326,0,39992,5262,0,1043,11259,585463,0,22,11742,0,0,267947,0,0,180,0,0,0,12000000
f79e1a34-511a-4c68-aa98-0879bef75474.jpeg,0,0,369107,493701,0,0,37915,0,0,0,0,0,196033,3678139,0,586639,0,3519921,0,25,800,0,0,7199,69755,0,0,2532082,0,0,130455,0,0,0,0,483,147550,0,0,0,0,0,0,0,6837,153943,0,42969,589,0,7708,0,2183,0,536,5518,0,0,0,0,0,9913,0,0,0,12000000
8d51a373-f0a4-4c16-8bda-f231b13df27d.jpeg,0,0,134135,76329,0,0,0,0,0,0,0,0,428139,3865925,0,426191,0,2849756,0,608,0,0,0,0,320191,0,0,2072854,0,0,1375651,0,0,0,0,14879,0,0,0,0,0,0,0,0,1258,195824,0,0,0,0,2889,447,0,0,0,11438,0,0,0,0,0,223486,0,0,0,12000000
952b2e09-2957-44ad-86ef-7a48b38d7c03.jpeg,0,0,33662,2159,0,0,0,0,0,4443,1709,0,0,4697196,0,142468,0,3490327,0,0,0,0,0,0,0,0,0,1712524,0,2093,550551,0,0,0,0,11865,0,0,0,0,0,0,0,0,3113,5578,0,0,0,0,22069,0,0,0,16622,1303621,0,0,0,0,0,0,0,0,0,12000000
b4534a54-9d12-429a-8c17-bd79c611796b.jpeg,0,0,15375,1980216,0,20805,0,0,0,18296,0,0,0,2718223,0,230185,0,3303787,0,0,0,0,0,0,86141,0,0,2731626,0,0,24933,0,4517,0,0,255392,0,0,0,101437,0,50900,0,0,0,22107,37,0,3795,5224,619741,0,0,0,0,31,0,0,0,0,0,0,0,0,0,12192768
9a528e33-7ecf-4ffc-bf7e-981815e4ae38.jpeg,0,0,0,2658499,0,10081,0,0,0,0,0,0,0,3823838,0,0,0,2171749,0,0,0,0,0,0,54128,0,0,2417405,0,0,16456,0,0,0,0,0,3368,0,0,0,0,0,0,0,13575,0,0,0,0,0,830901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000
016adb78-c27c-4bcc-86e4-251e76448bbd.jpeg,0,0,488826,176593,0,47,0,0,0,0,0,0,0,4227626,0,512847,0,4564102,0,31080,408,0,0,0,0,0,0,1253900,0,0,4800,0,3788,0,0,144221,0,0,0,271190,0,0,0,0,17247,107280,0,144304,0,156,44373,0,7212,0,0,0,0,0,0,0,0,0,0,0,0,12000000
7e684d80-92aa-4b3c-9526-94aa1697081a.jpeg,0,0,264135,478592,0,6837,0,0,0,0,0,0,0,3047527,0,457420,0,3512972,0,0,0,0,0,0,131529,0,0,2781075,0,51345,730850,0,0,0,0,30201,0,0,0,92982,0,12,0,0,945,182042,205205,6384,34832,40106,124682,0,0,0,0,13095,0,0,0,0,0,0,0,0,0,12192768
ba97efa9-d402-48c5-898c-874b98fc67cb.jpeg,0,0,74841,70295,0,0,53,0,0,31330,0,0,0,3384009,0,278386,0,2648299,0,0,0,0,0,0,30991,0,0,2514078,0,631,2181219,0,0,0,0,0,0,3571,0,10385,0,9133,0,0,26366,556613,0,74704,62820,49761,106707,6455,17761,0,4758,49501,0,0,0,0,0,101,0,0,0,12192768
adcfcedf-1a7c-4833-80ab-411d2847de4e.jpeg,0,0,745297,398646,0,0,0,0,0,0,0,0,0,3248079,0,621915,49319,4836920,0,1500,0,0,0,0,0,0,0,1350638,0,0,0,0,0,0,16152,0,0,0,0,0,0,0,119798,0,22586,18874,0,6899,277,0,366,0,556532,0,0,3521,0,0,0,0,0,2681,0,0,0,12000000
502fbd47-e3d2-45ab-bb51-5f0e05358b4f.jpeg,0,0,83673,106326,0,0,0,0,0,0,0,0,0,4809872,0,159564,0,4931458,0,40578,0,0,0,0,79177,0,0,1250395,0,0,27883,0,54,0,0,42127,0,0,0,0,0,0,0,0,0,30176,0,0,0,0,3629,9518,0,0,0,425570,0,0,0,0,0,0,0,0,0,12000000
5d4e79c0-193b-4baa-91c8-21fe77cf6f48.jpeg,0,0,39544,32584,0,0,57444,0,0,22204,0,0,0,4974581,0,235378,0,4748536,0,430,0,0,0,0,0,0,0,1395587,0,0,108570,0,7249,0,0,10777,0,0,0,0,0,0,0,0,0,39166,0,0,0,2611,16339,0,0,0,0,306662,0,0,0,0,0,2338,0,0,0,12000000
f6c99073-20c5-4268-9319-e45c13a3af08.jpeg,0,0,491053,930198,0,0,0,0,555,60028,0,0,212781,3710039,0,421372,26379,4005829,0,325232,0,0,0,0,47261,0,0,1331723,0,0,62155,0,0,0,0,33207,0,0,0,0,0,11381,0,0,3720,123550,0,71749,89401,0,18776,0,23611,0,0,0,0,0,0,0,0,0,0,0,0,12000000
12196240-d5fb-4d3b-8f5d-6e555882df6d.jpeg,0,0,72154,30734,0,0,16307,0,0,0,0,0,166786,4430664,0,242205,0,4371691,0,5043,16076,0,0,0,92083,0,0,1717486,0,0,495725,0,0,0,0,3408,0,0,0,12709,0,0,0,0,2237,39908,0,203,0,0,24913,0,4929,0,0,254739,0,0,0,0,0,0,0,0,0,12000000
9d1d4e63-b4ea-4300-82c4-5f8de42ffed0.jpeg,0,0,58005,305443,0,0,0,1033,0,0,15376,0,0,3525421,0,171846,44578,4239220,0,2974,0,0,0,107199,55589,0,0,1909981,0,0,814470,0,0,0,0,3938,0,0,0,64346,23709,24279,0,0,26447,107241,0,0,2783,0,531669,0,0,0,0,157221,0,0,0,0,0,0,0,0,0,12192768
5bed7803-186a-4d3d-83b2-8187b9830f7c.jpeg,0,0,107356,417324,0,0,0,0,197754,2031,0,0,0,4902798,0,54108,0,4835203,0,3390,0,0,0,33722,33367,0,0,892984,0,0,6891,0,34,0,0,67646,0,0,0,26477,0,23864,0,0,1516,184495,27254,2102,50258,2186,127240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000
098dcc2e-8299-4714-9360-245b5e571124.jpeg,0,0,403209,511248,0,962,17,0,0,0,0,0,162472,3655679,0,497345,0,3044137,0,0,5354,0,0,77,78998,0,0,3222860,0,0,118602,0,0,0,0,10890,182599,0,0,0,0,0,0,0,9,10139,0,66366,0,12266,1655,0,2858,0,0,12114,0,0,144,0,0,0,0,0,0,12000000
