,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle,Total
b20bb93f-4a91-4f4c-beee-577e9ec4e166.jpeg,0,0,68187,3367,0,0,0,0,0,908,0,0,0,103529,0,189267,0,700126,0,26352,6375,0,0,0,25444,0,0,0,0,0,161892,0,0,0,0,24871,1021,0,0,0,0,8775,0,0,0,3778,0,66787,0,0,59,0,15578,0,0,634403,0,3929,0,28952,0,0,0,0,0,2073600
ac942ebe-fdff-4cc2-b63a-74e03fa78c64.jpeg,0,0,5732,1817,0,0,4261,0,0,0,0,0,0,808651,0,11329,0,591343,0,1836,0,0,0,0,32036,0,0,0,0,0,60779,0,0,0,0,101321,0,0,0,0,0,0,0,0,0,7962,0,0,0,0,0,1706,0,0,0,444827,0,0,0,0,0,0,0,0,0,2073600
6d53e22a-e40a-42c4-97c7-0cb7b8835536.jpeg,0,0,7822,122105,0,0,29126,0,0,0,0,0,0,975315,0,7894,0,490296,0,6919,0,3472,0,302,114,0,0,0,0,1776,129771,0,0,0,0,0,0,0,0,2468,0,0,0,0,0,3055,0,20340,0,0,2206,0,0,0,0,253434,0,6071,0,7827,0,3287,0,0,0,2073600
df894c3d-8f48-463e-a661-dc9a4eb573cc.jpeg,0,0,0,0,0,0,0,0,0,0,0,0,0,149981,0,0,0,119705,0,3593,0,0,0,0,12185,0,0,0,0,0,0,0,0,0,0,70164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676787,0,41185,0,0,0,0,0,0,0,2073600
73d6b7a5-5428-41d0-b8f6-d213b21cdb17.jpeg,0,0,1263,41536,0,0,0,0,0,0,0,0,0,376097,0,2353,0,171413,0,1139,0,0,0,0,6495,0,0,13197,0,0,85072,0,251,0,0,49252,0,0,0,0,0,0,0,0,2681,23037,0,150,0,0,0,0,841,0,0,1298823,0,0,0,0,0,0,0,0,0,2073600
d34f10fd-861e-4017-b440-f8e1c0af0169.jpeg,0,0,18111,41539,0,0,21126,0,0,2,0,0,0,832119,0,36823,0,182292,0,44064,0,0,0,0,0,0,0,0,0,0,242564,0,0,0,0,677,0,0,0,1377,0,0,0,0,1313,14879,0,6556,33,9734,11131,0,0,0,13562,588338,0,7165,0,0,0,195,0,0,0,2073600
458b97a6-b336-4758-a8d0-f37de529447a.jpeg,0,0,12088,70856,0,1601,0,0,0,0,0,0,0,807933,0,0,0,406413,0,853,0,341,0,0,39026,0,0,30936,0,0,2769,0,4947,0,0,102184,0,0,0,0,0,0,68,0,1935,17296,657,0,0,831,12488,0,74,0,304,556259,0,3741,0,0,0,0,0,0,0,2073600
4f1d4958-9a50-44fd-82c3-43888ecfaadf.jpeg,0,0,34505,0,0,0,0,0,0,0,0,0,0,236991,0,76592,0,295196,0,390,0,48662,0,0,16773,0,0,0,0,0,29507,0,0,0,0,63788,0,0,0,0,0,0,0,0,0,16547,0,27,0,0,0,74283,0,0,0,1091151,0,36640,0,0,0,52548,0,0,0,2073600
e6a6b1ce-ee9a-4ecb-9173-9d1abf60a0ee.jpeg,0,0,1442,154,0,0,0,0,0,0,0,0,0,54991,0,830,0,69275,0,1037,0,0,0,0,0,0,0,0,0,0,5791,0,1579,0,0,10277,0,0,0,0,0,0,0,0,95,74,0,0,0,0,12,0,0,0,0,1927657,0,277,0,0,0,109,0,0,0,2073600
a32cce89-3d73-4931-be6b-ec91a5aae084.jpeg,0,0,21898,0,0,0,388,0,0,0,0,0,0,350225,0,16041,0,733562,0,0,0,4041,0,0,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811751,0,134259,0,0,0,0,0,0,0,2073600
