,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle,Total
d52b69ec-2b54-4407-9d91-d3a9eada85c0.jpeg,0,0,1,3149,0,0,12968,0,0,0,0,136781,0,0,0,92423,2325,452078,0,8387,30,0,0,0,0,0,0,238031,0,0,452325,43338,0,0,0,34,0,0,0,0,0,0,0,0,0,5858,0,0,0,0,8110,8,0,233763,0,0,0,0,0,0,0,0,0,0,407543,2097152
003fd0e3-16af-41ab-930f-616f47a86ec4.jpeg,0,0,0,0,0,0,623,0,0,0,0,0,0,304502,0,0,0,27277,0,0,0,0,0,0,0,0,0,633390,0,15135,896790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15355,0,0,0,0,0,0,0,4739,0,0,0,0,0,0,0,81749,379736,2359296
257fa474-90f2-4af1-af6a-5cad2923b7a1.jpeg,0,0,18315,265102,0,0,6060,0,70337,7057,254,0,0,361138,0,47311,0,24347,0,0,0,594,0,447,142948,0,0,499113,0,13479,295448,0,0,0,0,2919,0,0,0,17955,0,0,0,0,0,39271,0,3881,6764,0,4520,169,0,0,0,8371,0,1678,0,0,0,236122,0,0,0,2073600
b4615795-df39-4872-a542-4359e868f7f7.jpeg,0,0,7273,26261,11,0,437118,0,0,0,0,0,0,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,169747,0,215035,47355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204,0,0,1111,0,0,0,0,6222,0,0,0,0,0,0,0,7807,0,921600
af2320d8-6a14-4835-9fb7-8d7e8e9c4685.jpeg,0,0,43396,17232,0,0,0,85,0,0,0,0,0,665244,0,52174,0,160868,0,0,0,0,0,0,4165,0,0,52289,0,85731,505289,0,0,0,0,16528,0,0,0,0,0,0,0,37,0,7943,0,0,0,0,855,0,245,0,0,2193,0,0,0,0,0,0,0,0,56126,1670400
645d90d2-d8c6-440a-8965-451b2e0ed157.jpeg,0,0,7815,54,0,0,0,0,0,0,0,0,0,349664,0,5755,0,853914,0,283,0,0,0,1745,18327,0,0,173315,0,0,13571,0,1872,0,0,38376,0,841,0,0,0,0,0,0,2258,57987,2363,2846,1679,677,10182,0,0,0,491581,36948,0,282,0,0,0,1265,0,0,0,2073600
7841ff39-3fd1-47ec-8a49-a1586bb96005.jpeg,0,0,0,0,0,20130,0,0,0,0,0,0,0,522838,4559,0,341325,3040,0,0,0,0,0,0,27889,0,0,432952,0,504,31036,0,0,0,0,4623,0,0,0,0,0,0,0,0,639,9764,27789,2002,0,22,4806,0,0,0,0,57996,0,0,0,0,0,0,0,91757,489929,2073600
5a24f1d4-71c5-433c-97ce-a53bd8be2f20.jpeg,0,0,48850,104309,0,0,27903,30321,0,3034,10689,0,0,365956,0,51008,0,74010,0,3114,0,0,0,0,36969,0,0,1099872,0,0,65240,0,3470,0,0,39268,0,0,0,215,0,0,0,0,585,21745,0,48428,0,0,19176,0,0,1123,0,18305,0,10,0,0,0,0,0,0,0,2073600
159dd100-d57a-4988-94c6-89178953a7c1.jpeg,0,0,9345,3283,0,0,0,0,0,0,16566,0,0,70197,0,354205,0,826066,0,0,0,0,0,0,0,0,0,0,0,0,71180,0,0,0,0,17666,6710,0,0,0,0,0,0,0,5761,22427,0,0,0,456,12356,1223,0,0,114607,22856,0,2326,0,0,0,0,0,0,802066,2359296
400fc8bb-ffec-48f6-8c90-a63ec8c39a6b.jpeg,0,0,5496,115023,17855,17146,93035,0,0,0,7366,0,0,279850,0,1242,471,30931,0,369,0,0,0,0,0,9201,0,1066167,0,0,175001,0,0,0,0,838,0,0,0,0,0,0,0,0,402,18285,0,2492,0,237,4897,0,0,0,9,225834,0,0,0,0,0,282,0,4965,281902,2359296
eb4fa19c-2fb2-4030-a140-91ff3fc672b5.jpeg,0,0,296096,7013,0,0,10145,0,0,0,0,0,0,50814,0,455489,0,50675,0,0,0,0,0,1288,28,0,0,677446,0,260834,430146,0,0,0,0,6049,0,0,0,0,0,0,0,0,831,17460,29951,7380,0,3560,7954,0,0,0,637,23587,0,0,0,0,1004,8297,0,12612,0,2359296
2d136517-a4b8-49ed-8aa6-75f43e773c18.jpeg,0,0,0,959,0,207672,763054,0,0,0,0,0,0,223861,59294,0,0,0,0,0,0,0,0,0,24841,0,0,724458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,0,0,0,0,0,0,0,0,8586,0,0,0,0,0,59921,0,0,0,2073600
0a57eefd-f99e-4566-aa01-59c46bd5e832.jpeg,0,0,6337,26009,0,15114,7666,0,0,0,0,0,0,298602,0,219181,0,699736,0,13426,0,9779,0,0,18984,0,0,9291,0,0,671779,0,0,0,0,9626,0,0,0,1017,0,0,0,0,0,11007,0,0,0,4385,2280,0,0,0,1798,307882,0,21734,0,0,0,3663,0,0,0,2359296
9575eb62-7d96-45cc-87f3-f65a1f9a63cd.jpeg,0,0,0,37113,0,254823,1174933,0,0,0,0,0,0,330224,120133,0,0,0,0,0,0,0,0,0,26406,596,0,1137957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0,0,0,5932,0,0,0,0,0,51828,0,0,5080,3145728
48518a4c-c3b2-4d68-a4bb-d851fc09d7bf.jpeg,0,0,17220,101022,0,0,4885,0,0,3808,0,0,0,264432,0,78559,0,1009132,0,0,0,0,0,0,0,0,0,291382,0,433,29322,0,0,0,0,71446,0,0,0,0,0,0,0,0,790,12942,0,112376,0,167,6020,8124,0,0,0,48900,0,0,0,0,0,0,0,700331,384437,3145728
c18467ea-8ed6-4a90-96e9-ebbaa97dfe41.jpeg,0,0,12544,53786,0,0,34835,0,0,2245,457,0,0,189078,0,48590,0,534839,0,2543,0,0,0,0,0,3094,0,336243,0,0,571161,0,0,0,0,471,0,0,0,7531,0,0,0,0,619,12744,0,5590,0,0,891,414,0,0,0,133211,0,1477,0,0,0,0,0,0,121237,2073600
