,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle,Total
b951ec5c-14f1-485e-976d-79f549a220cd.jpeg,0,0,15297,0,0,0,10853,0,0,0,0,0,0,1057243,0,0,0,133921,0,0,348,368967,0,0,64430,0,0,338856,0,34663,1614649,0,0,0,0,61186,0,0,0,0,0,0,0,0,0,36157,0,8787,0,0,28330,0,40339,0,0,870810,0,118498,0,1274,0,0,0,0,0,4804608
484d594f-200f-42e3-abec-30ec622f96ec.jpeg,0,0,12665,75480,0,3568,0,0,0,0,0,0,0,1424648,0,63,0,817165,0,2704,0,171149,0,0,21758,0,0,180993,0,0,1106114,0,0,0,0,15822,0,0,0,0,0,0,0,0,0,34407,0,0,0,113,7177,0,54773,0,0,711268,0,101784,0,0,0,62957,0,0,0,4804608
93de6447-0ec0-4f33-ab3a-eac45ce0f173.jpeg,0,0,49024,0,0,126786,0,0,0,0,0,0,0,875725,0,26163,2843,0,3526835,7979,0,21278,0,0,51394,0,0,81273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84048,0,20372,0,0,0,1743,0,0,153017,5028480
adf81244-b967-4bf8-93c1-460046bfead0.jpeg,0,0,130572,206,0,826581,30028,0,0,2312,0,0,0,1089271,0,29924,176950,475367,0,11238,5708,103437,0,0,95487,0,0,449378,0,5555,1052657,0,0,0,0,36145,0,0,0,0,0,0,0,0,255,36024,0,310,0,0,9596,0,3863,0,0,97190,0,77521,0,57150,0,1883,0,0,0,4804608
0ddbaf2f-6e92-4982-84fd-8334d25b8dea.jpeg,0,0,22949,0,8697,4160,0,0,0,0,0,0,0,957203,0,19557,3118783,0,438032,0,0,14593,0,0,82400,0,0,102500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,90068,0,10630,0,0,0,0,0,0,158832,5028480
96f2293a-936a-467c-954d-04748ed13fc0.jpeg,0,0,188424,133705,0,217596,608153,0,0,0,0,0,0,1590608,0,27486,717075,268399,0,3687,0,54589,0,0,16249,0,0,198108,0,4,664184,0,0,0,0,1928,0,0,0,0,0,0,0,0,0,42526,0,0,1497,3764,12523,0,0,0,0,6024,0,48079,0,0,0,0,0,0,0,4804608
a864d5d9-873f-4b50-81bf-0487bc833a31.jpeg,0,0,57851,33298,0,6315,44660,0,0,0,0,0,0,1651688,0,10432,58622,321215,0,0,4662,61163,0,0,75564,0,0,445559,0,5553,1307152,0,27654,0,0,3909,0,0,0,0,0,0,0,0,2531,74353,2,18065,0,0,11182,0,447,0,8322,474942,0,95879,0,0,0,3588,0,0,0,4804608
404b7418-c031-4b50-8152-5f2abd4e1228.jpeg,0,0,162535,504,0,0,17914,0,0,0,0,0,0,1157633,0,209833,1190953,79397,0,11703,260,74127,0,0,64481,0,0,157034,0,6122,1455896,0,0,0,0,810,731,0,0,0,0,0,0,0,0,39662,0,1408,0,0,369,0,3757,0,0,116632,0,52847,0,0,0,0,0,0,0,4804608
a76e5267-21d2-47da-af03-f364c9685237.jpeg,0,0,42578,33799,0,589903,0,0,0,0,0,0,0,1376740,0,235,0,449556,0,0,0,45425,0,0,86688,0,0,416371,0,0,1308782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,395,0,2237,0,1054,3112,0,0,0,1373,406091,0,38737,0,1424,0,107,0,0,0,4804608
6bc7493f-46a2-4c37-b13a-a9921e661337.jpeg,0,0,99478,428274,0,102952,36061,0,0,0,0,0,0,588307,0,23978,1207705,192046,0,328,0,21890,0,0,0,0,0,1028356,0,61750,945542,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,21799,0,198,0,0,2287,0,0,0,3110,80336,0,14707,0,0,0,0,0,0,167996,5028480
