,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle,Total
edbacd94-5f93-48b2-bd9d-382bb4af9d9c.jpeg,0,0,142763,1529,0,18,215601,2286,0,0,0,0,0,526201,0,0,871921,1107561,0,0,0,0,0,0,63819,0,0,1108093,0,58410,492858,0,2166,0,0,170292,0,0,0,0,0,0,0,0,3853,21707,0,28967,0,1114,99,0,0,0,2705,154648,0,4849,0,0,0,36652,0,0,0,5018112
24dc4fb4-ab9a-4ceb-8bf1-15d4bdf69463.jpeg,0,0,96000,14396,0,6426,105274,0,0,0,0,0,0,659535,0,175772,962797,85691,0,0,0,4972,0,0,34260,0,0,1064900,0,367,1520404,0,0,0,0,65854,0,0,0,0,0,0,0,0,3948,74055,0,0,0,0,36161,0,0,0,3188,101468,0,2644,0,0,0,0,0,0,0,5018112
8a100f4a-b8a5-4d7a-8856-8eacb0a1d49c.jpeg,0,0,58547,192,7256,583676,11,0,0,0,0,0,0,543414,0,0,2369,586252,0,0,0,13041,0,0,47798,0,0,2417045,0,60401,330077,0,0,0,0,212419,0,0,0,0,0,0,0,0,9618,49861,886,0,8,8019,0,0,0,0,1366,79229,0,6627,0,0,0,0,0,0,0,5018112
88a606cb-9261-4a50-a843-e5c9bad298bd.jpeg,0,0,68212,16029,308,347473,0,0,0,0,0,0,0,545511,0,0,0,237039,0,0,0,1080,0,0,41661,0,0,1450144,0,43135,2068979,0,0,0,0,33293,0,0,0,0,0,0,0,0,2549,13805,0,0,0,0,0,0,0,0,0,148690,0,204,0,0,0,0,0,0,0,5018112
39eac5b6-a6dc-47c5-a25c-7b84a8135223.jpeg,0,0,28926,5587,0,42181,10276,0,0,0,0,0,0,814705,0,10456,0,372373,0,0,0,7007,0,0,56599,0,0,1961645,0,2333,1350795,0,8649,0,0,75717,0,0,0,0,0,0,0,0,10271,57827,0,12,0,0,0,0,0,0,2494,189118,0,3858,0,0,0,7283,0,0,0,5018112
39b45cc2-03d7-44d8-95ab-67dedf1fc8e3.jpeg,0,0,65894,0,0,453022,175,0,0,0,0,0,0,537259,0,0,26,1431794,0,0,0,0,0,0,50205,0,0,1478611,0,18638,904012,0,0,0,0,2839,0,0,0,0,0,0,0,0,2106,6923,0,0,0,2922,1812,0,0,0,0,60584,0,0,0,0,0,1290,0,0,0,5018112
e12bcf5a-b7ba-4189-8043-0260a11869c8.jpeg,0,0,130781,245947,0,7157,2988,30161,0,0,0,0,0,595491,0,70756,0,1282800,0,87,0,1977,0,149,67619,0,0,1087007,0,0,1405251,0,0,27,0,427,0,0,0,14,0,0,0,0,5020,48505,0,0,683,21069,1695,1250,0,261,3318,3020,0,398,0,0,0,1,0,0,4253,5018112
8ef00856-5c20-4c45-bdf8-4af51f18cdda.jpeg,0,0,38570,4957,0,93779,15372,0,0,0,0,0,0,295894,0,1653,516362,1138220,0,1068,0,0,0,13332,24444,0,0,1235034,0,0,616134,0,52,0,0,2023,0,0,0,0,0,0,0,0,1936,40176,0,1088,2890,3356,216,0,0,0,0,937284,0,25,0,0,0,34247,0,0,0,5018112
7ad605f7-3577-4cd9-922b-08b69c309c8d.jpeg,0,0,55591,13684,97671,376412,68,0,0,0,0,0,0,527809,0,0,41348,153884,0,0,0,1911,0,0,46383,0,0,2530735,0,87350,907125,0,0,0,0,19815,0,4837,0,0,0,0,0,0,6373,63069,0,0,0,0,844,0,0,0,704,64182,0,1116,0,14225,0,0,0,0,2976,5018112
e612df09-88d0-41c0-8c8d-73d3c7508df4.jpeg,0,0,120686,61339,0,0,47719,94126,3485,4017,0,0,0,561148,0,89156,0,568457,0,11766,0,1218,0,19329,100673,0,0,996312,0,0,2169002,0,7694,0,0,4954,44,0,0,0,0,0,0,0,3508,81116,0,2038,25784,0,9191,0,8717,0,7275,18236,0,431,0,691,0,0,0,0,0,5018112
e0b2ba50-024d-4650-b57b-83a3e77887e8.jpeg,0,0,117602,5699,0,13434,44388,5731,0,0,0,0,0,857363,0,30103,47198,1040804,0,2941,0,887,0,0,66749,0,0,553161,0,1,2115611,0,8230,0,0,50551,0,0,1757,0,0,0,0,0,2957,32115,0,250,0,0,3050,0,0,0,0,15177,0,2353,0,0,0,0,0,0,0,5018112
aaa0c22a-da89-4e95-9ae4-c129ca6583fd.jpeg,0,0,75301,4690,217,29429,554573,0,0,0,0,0,0,568692,0,150989,68817,6917,0,0,0,3525,0,0,44123,0,0,893332,0,0,2381097,0,0,0,0,2137,0,0,0,0,0,0,0,0,399,6040,0,0,0,0,205764,0,0,0,1354,17200,0,3332,0,0,0,184,0,0,0,5018112
feb63ccf-f3d7-4f80-932e-1489bfa5750e.jpeg,0,0,100743,0,0,28109,24999,0,0,0,0,0,0,582889,0,151233,682789,598,0,0,0,2616,0,0,51019,0,0,1004830,0,0,1730425,0,0,0,0,0,51,0,0,0,0,0,0,0,5158,18820,0,0,0,0,595165,0,0,0,629,21055,0,2041,0,0,0,13113,0,0,1830,5018112
5827acdc-1a65-401b-b120-e1e65dc7c403.jpeg,0,0,123002,13419,0,16704,43818,10249,0,0,0,9648,0,717884,0,71611,0,566871,0,337,0,0,0,0,47369,0,0,8625,0,19850,3107369,0,30832,0,0,6598,0,0,0,0,0,0,0,0,2498,73138,0,0,0,68,4995,1849,1082,0,131046,8892,0,0,0,0,0,0,358,0,0,5018112
