,Bird,Ground-Animal,Curb,Fence,Guard-Rail,Barrier,Wall,Bike-Lane,Crosswalk---Plain,Curb-Cut,Parking,Pedestrian-Area,Rail-Track,Road,Service-Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other-Rider,Lane-Marking---Crosswalk,Lane-Marking---General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike-Rack,Billboard,Catch-Basin,CCTV-Camera,Fire-Hydrant,Junction-Box,Mailbox,Manhole,Phone-Booth,Pothole,Street-Light,Pole,Traffic-Sign-Frame,Utility-Pole,Traffic-Light,Traffic-Sign-(Back),Traffic-Sign-(Front),Trash-Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On-Rails,Other-Vehicle,Trailer,Truck,Wheeled-Slow,Car-Mount,Ego-Vehicle,Total
a95c8fc7-97ab-445c-bbb1-48dbcba04f3f.jpeg,0,0,22068,14800,0,0,0,0,0,2876,4950,0,0,937609,0,46426,0,1418461,0,0,0,0,0,321778,3208,0,0,244878,0,0,67150,0,0,0,0,399,590,0,0,3,0,3394,0,0,324,9279,0,0,0,0,12835,1003,0,0,0,33697,0,0,0,0,0,0,0,0,0,3145728
f44278ab-75a5-4181-9678-ccdd93d8a753.jpeg,0,0,6214,16614,0,0,551,0,0,16,156203,0,0,122691,0,6526,0,102719,0,947,0,0,0,187,39485,0,0,1196332,0,0,134497,0,0,0,0,0,0,0,0,0,0,0,0,0,219,11134,0,0,0,0,0,0,0,0,0,152958,0,897,0,0,0,0,0,2618,408488,2359296
66ace8b9-ef83-4097-b47a-88b8e3f69208.jpeg,0,0,24162,1358,86,119237,6135,0,0,0,0,0,0,200976,0,73268,542323,42278,0,0,0,0,0,0,0,0,0,184816,0,0,735922,0,0,0,0,766,0,0,0,0,0,0,0,0,0,26307,3006,7958,0,311,1331,0,0,0,0,93300,0,0,0,27,0,773,0,0,294956,2359296
c55431dd-1ec8-49eb-806b-48d12dea4798.jpeg,70,0,11582,35788,0,71,3634,0,0,0,0,145,0,643915,0,41255,0,498391,0,10175,0,3011,0,0,29350,0,0,476456,0,0,137780,0,0,0,0,27700,0,0,0,0,0,0,0,0,1294,14487,0,1875,43,0,5230,0,31,0,9981,83901,0,5736,0,0,0,0,0,0,31699,2073600
19cf5c03-86b2-44f5-98d0-87682e57c961.jpeg,0,0,35935,33640,12,1615,10899,0,0,8901,8085,0,0,441522,0,97928,0,110599,0,0,0,0,0,0,41520,2635,0,333100,0,4111,844751,0,0,0,0,743,0,0,0,0,0,1182,0,0,540,6303,0,37506,0,0,1133,0,0,0,0,50940,0,0,0,0,0,0,0,0,0,2073600
f139473a-18ac-40e6-bcd6-04c261717b39.jpeg,0,0,15624,24342,0,0,629,0,0,249,0,0,0,385426,0,35349,0,748996,0,7591,0,0,0,160,43975,0,0,532900,0,0,0,0,0,0,0,5657,0,0,0,13,0,0,0,0,0,21142,0,2808,427,26,400,0,0,0,17569,50619,0,0,0,0,0,506,0,0,464888,2359296
0270cfec-8aea-40c2-b788-d82654770bec.jpeg,0,0,3500,65785,115642,96506,3447,0,0,0,0,0,0,459719,0,19310,564,609510,7794,1258,0,1244,0,0,48753,0,0,127415,0,0,317024,0,0,0,0,8722,0,0,0,0,0,0,0,0,2552,43957,0,12,0,0,3994,0,0,0,1583,69375,0,3037,0,0,0,62897,0,0,0,2073600
aae7be01-b252-400f-aff2-8e7060e03432.jpeg,0,0,12186,6737,0,0,125916,0,0,0,11842,0,0,40936,0,131312,0,923782,0,0,0,0,0,0,0,0,0,0,0,0,13764,0,0,0,0,9672,8806,0,0,0,0,0,0,0,0,60841,0,0,11445,2904,2069,415,0,0,0,197128,0,0,0,0,0,0,0,0,799541,2359296
8b1a5bba-9dd2-4479-8f5f-17d337ae3d24.jpeg,0,0,8668,8934,0,0,3834,0,46167,3537,13864,0,0,861600,0,29423,0,67374,0,4528,0,0,0,870,29369,0,0,358894,0,1789,539617,0,0,0,0,4221,0,0,0,0,0,7502,0,0,920,35341,0,5717,8329,952,3005,3862,0,0,0,23233,0,0,0,0,0,0,1424,0,626,2073600
d4005dd0-d875-4d65-9c22-b844e98695fc.jpeg,0,0,6857,1828,0,0,509,0,0,0,3203,0,0,398064,0,37725,0,762795,0,0,0,0,0,0,6939,0,0,278801,0,0,546469,0,0,0,0,0,0,0,0,0,0,20110,0,0,16,2104,0,0,0,20762,9352,0,0,0,4548,166600,0,0,0,0,0,969,0,0,91645,2359296
6faf5db0-cf68-4313-a438-ff851977e0a3.jpeg,0,0,33036,665,0,0,112,0,0,30,675,0,0,573018,0,0,0,95390,0,61,0,0,0,0,0,0,0,25371,0,118108,830135,0,374,0,0,3626,0,0,0,0,0,0,0,0,0,10801,67,0,0,322,8126,29,0,0,2399,62519,0,0,0,0,0,0,0,0,0,1764864
7cdd7c5a-ad77-4a99-a18b-00d8a810c916.jpeg,0,0,70583,41905,0,0,0,0,0,0,0,0,0,158768,0,280820,0,684844,0,0,0,0,0,0,0,0,0,172862,0,34118,617863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10492,0,0,0,615,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073600
1b415df9-372b-42df-94b1-9adb4e5cb381.jpeg,0,0,1823,0,0,0,0,0,0,0,334,0,0,106877,0,11661,0,622490,0,257,0,0,0,0,7417,0,0,441946,0,0,41521,0,0,0,0,1681,0,0,0,0,0,0,0,0,481,2594,0,1322,535,0,0,0,0,0,600,800477,0,3677,0,0,0,101,0,0,51358,2097152
a4971d69-8398-4fa8-9029-196941054881.jpeg,0,0,46327,7716,0,0,4815,0,0,21270,1,0,0,484857,0,272959,0,409382,0,0,0,13,0,0,5685,0,0,195901,0,93414,502121,0,0,0,0,0,0,0,0,0,942,0,0,0,373,16312,0,935,0,5792,0,0,0,0,0,4509,0,276,0,0,0,0,0,0,0,2073600
d4093747-6066-42c9-8857-6268d7925f19.jpeg,0,0,67599,106691,70,20933,3350,0,0,0,0,0,0,277717,0,107494,0,266936,0,5136,7,1365,0,0,1140,760,0,1145668,0,0,142573,0,0,0,0,0,0,0,0,0,0,0,0,0,4957,8184,0,19793,0,0,0,740,6169,0,710,1053,0,1180,0,854,0,0,0,0,168217,2359296
a7bab9f8-962f-450f-bd2b-4d0be8cf6d7d.jpeg,0,0,14497,45851,0,18104,3341,0,0,0,0,0,0,303532,0,49315,0,567058,0,214,0,0,0,0,9014,0,0,328236,90656,0,328538,0,0,0,5,0,0,0,0,16771,0,0,0,0,8988,12500,0,0,0,0,291,0,0,0,98,43219,0,0,0,0,0,0,0,0,519068,2359296
5aff279b-a780-48d2-9b82-a16451586e63.jpeg,0,0,9063,7088,0,0,38483,0,0,283,78780,0,0,551341,0,25935,0,567965,0,0,0,1123,0,0,10354,0,0,1353223,0,0,99876,0,0,0,0,4589,0,0,0,0,0,1569,0,0,0,3934,0,10249,0,0,0,170,0,0,0,336456,0,1299,0,0,0,4190,0,0,39758,3145728
70e35a3a-e10c-4c70-bc00-fd3b51470634.jpeg,0,0,19932,34657,0,0,0,0,0,3144,0,0,0,1042915,0,22138,0,535838,0,0,0,0,0,0,112990,0,0,720947,0,39791,351894,0,0,1599,0,5387,0,0,0,0,0,0,0,0,1198,11014,0,0,0,0,7923,0,0,0,2380,12694,0,0,0,0,0,1749,0,2011,215527,3145728
db04e5ec-e4c0-4439-8c5c-39a936099d73.jpeg,0,0,24001,1826,0,0,0,89,0,267,22673,0,0,721643,0,56249,0,196516,0,113,0,0,0,0,17905,0,0,324482,0,33628,611883,0,0,0,0,0,0,0,1756,923,0,0,0,0,110,8455,0,32665,0,0,0,292,13,0,0,18111,0,0,0,0,0,0,0,0,0,2073600
4685c0d4-3e14-46a8-9f61-d6b1d5e7a4d7.jpeg,0,0,8527,64577,2235,244940,2209,0,0,0,0,0,0,144673,0,11,0,20341,0,0,0,0,0,0,149,11874,0,885145,0,0,16341,0,0,0,0,15241,0,0,0,0,0,0,0,0,129,8974,0,9340,92,0,2467,0,0,0,608870,52559,0,0,0,4645,0,0,0,1846,254111,2359296
625eab3e-8530-41c9-aac4-01d99ac110cc.jpeg,0,0,954,13844,0,0,479042,0,0,0,0,0,0,4550,0,0,17660,503660,0,849,0,0,0,0,0,0,0,619755,0,191,15124,330853,6224,0,0,5405,0,0,0,0,0,0,0,0,0,1411,0,129,0,0,0,0,0,0,1335,1064,0,0,0,0,0,0,0,0,95102,2097152
bec5041b-45b0-4774-9df3-e1ba7f671037.jpeg,0,0,14013,1733,70810,0,0,0,0,0,0,0,0,211976,71024,0,0,72,0,0,0,0,0,0,15641,6164,0,1476548,0,102930,288682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,10932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20002,68597,2359296
b16046d4-8629-4dac-81c9-4e3366dab011.jpeg,0,0,54016,135326,0,0,16049,0,0,25,0,0,0,768277,0,87127,0,184773,0,0,101,0,0,0,0,0,0,118053,0,280,897297,0,0,0,0,32321,0,0,1631,0,0,0,0,0,0,62,0,0,0,0,0,26447,5037,0,0,0,0,6537,0,0,0,0,0,0,25937,2359296
d3e2742b-0712-4f36-865b-cca84643597d.jpeg,0,0,16336,0,0,0,844,0,0,0,0,548460,0,3387,0,0,0,16865,0,926,0,0,0,0,0,0,0,131764,0,16130,1148811,0,0,19436,0,0,0,0,0,0,0,0,0,0,6,380,0,0,0,0,0,7059,0,0,0,9596,0,0,0,0,0,0,0,0,0,1920000
041a0086-d2ff-4467-af1f-f3b156a53fcc.jpeg,0,0,120157,102,0,0,9115,0,0,0,2091,0,0,151738,0,149085,0,119870,0,0,0,0,0,0,25605,0,68,458525,0,259017,721069,0,0,1862,0,292,0,0,0,0,0,0,0,0,3971,20356,0,8746,0,2125,0,0,0,0,0,19806,0,0,0,0,0,0,0,0,0,2073600
0cb521e8-f2bd-44d3-81b9-ba706e3d78ab.jpeg,0,0,863,59,20,79916,0,0,0,0,0,0,0,371331,0,1603,0,0,0,0,0,0,0,0,23714,0,0,773872,0,713,126468,0,0,0,0,9923,0,0,0,0,0,0,0,0,0,2046,0,0,0,0,0,0,0,0,0,220110,0,0,0,0,0,10445,0,4994,447523,2073600
f715fabf-6905-469e-8123-6f7e06295314.jpeg,0,0,0,60405,0,0,23053,0,0,0,0,0,0,613933,0,1588,0,816619,0,0,0,0,0,0,0,0,0,43658,0,0,601301,0,0,0,0,6756,0,0,0,0,0,0,0,0,127,0,0,0,0,0,136,0,0,0,0,41383,0,70912,0,0,0,67045,0,12338,42,2359296
482dfa82-b727-4235-aecb-d11e63f44c1f.jpeg,0,0,0,0,0,342308,0,0,0,0,0,0,0,366828,0,0,0,10305,0,0,0,0,0,0,19752,26800,0,1007314,0,0,297837,0,0,0,0,136,0,0,0,0,0,0,0,0,1126,23471,0,0,0,0,528,0,0,0,0,48823,0,0,0,0,0,0,0,0,1000500,3145728
cbeaa0ff-de59-44ee-96c2-b562bb45c134.jpeg,0,0,7769,40604,1073,5087,3570,0,0,0,0,0,0,646717,0,1923,13798,971343,0,1446,0,0,0,2201,121480,0,0,150562,0,0,114519,0,0,0,0,4141,0,0,0,0,0,0,0,0,1161,23974,4166,0,0,3049,29757,0,0,0,0,84296,0,0,0,0,0,2318,0,0,124342,2359296
4d273a4d-bc3a-4b17-93e9-a0ee683e138f.jpeg,0,0,5088,4951,0,0,8590,22163,0,2285,0,0,0,118431,0,43414,0,13254,0,126,0,0,0,0,6173,0,0,224686,0,13281,1075691,0,0,0,207,10413,0,0,0,0,0,0,0,0,0,12759,0,0,0,626,4422,16,0,0,0,49358,0,200,0,0,0,0,0,457466,0,2073600
3830480b-16ea-4ae4-8e20-ca1f92511c65.jpeg,0,0,0,854522,0,288603,11809,0,0,0,0,0,0,339814,169831,0,0,1602,1,0,0,0,0,0,40512,0,0,524725,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,314,3351,3619,47,0,0,14670,0,0,0,473,5120,0,0,0,0,0,24904,0,0,75163,2359296
a5f6af82-2e72-4906-8b78-1c1ebd947519.jpeg,0,0,1885,1,0,0,0,0,0,0,23830,0,0,175697,0,3242,0,265676,0,3752,0,0,0,0,158,0,0,1083018,0,1844,321130,0,0,0,0,7043,0,0,0,0,0,0,0,0,8,1874,0,6579,0,0,0,0,0,0,0,397608,0,0,0,0,0,0,0,1304,64647,2359296
905291f8-5fcd-47c2-acff-e9ea4d8100ba.jpeg,0,0,4839,845,0,0,144,0,3,2,0,0,165644,218389,0,12968,0,1128781,0,208,0,0,0,58977,22828,0,0,1018100,0,0,162739,0,0,0,0,6827,0,0,0,2080,0,0,0,0,633,38718,0,3573,17180,3233,7964,1755,0,0,0,249757,0,0,0,0,0,0,0,0,19541,3145728
ab2ad572-5962-4869-800a-163d5e5a8e68.jpeg,0,0,420,2,0,0,0,0,0,0,0,0,0,118046,0,0,0,350843,0,0,0,0,0,0,7322,0,0,779976,0,0,7286,0,0,0,0,3948,0,0,0,0,0,0,0,0,4001,21997,0,2760,1371,17,14972,0,0,0,0,434282,0,0,0,0,0,0,0,0,612053,2359296
e9f00085-878a-44ca-b2cf-4cc180a49c3e.jpeg,0,0,4542,0,0,0,0,0,0,0,1657,0,0,831733,0,5876,0,180442,0,0,0,868,0,754,4815,0,0,604295,0,0,749196,0,0,0,0,0,0,0,0,0,0,0,0,0,786,37655,0,2,0,0,4739,0,0,0,0,717008,0,3918,0,0,0,0,0,0,0,3148286
e640ab4e-026f-4568-b8eb-159d35cf3ce2.jpeg,0,0,10973,0,0,0,0,0,0,138,739,0,0,224867,0,28565,0,474231,0,206,0,6002,0,28409,17563,0,0,576874,0,0,44406,0,0,0,0,11615,0,0,0,0,0,0,0,0,14428,29346,0,4250,0,0,8,0,0,0,2452,5525,0,14456,0,2392,0,0,0,0,599707,2097152
8b6e7684-561f-49c7-90ef-0e9c6b68123b.jpeg,0,0,0,17267,0,0,19077,0,0,0,0,0,0,350723,0,13244,0,54065,0,0,0,0,0,0,0,0,445501,935504,0,104550,137833,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,15023,328,0,0,0,0,0,0,1054,0,0,0,2909,0,0,0,0,0,2097152
06c2f12d-646b-45bd-87f6-603a20b425b0.jpeg,0,0,29864,7072,0,1696,57406,0,0,0,0,0,0,818857,0,45789,0,983507,0,33266,0,0,0,0,318,0,0,253712,0,0,71827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19207,0,1200,0,0,355,0,0,0,0,35220,0,0,0,0,0,0,0,0,0,2359296
b91c07ae-d263-4e47-9646-ad8fa5ee5b3d.jpeg,0,0,11331,0,0,0,0,0,0,0,61,0,0,945594,0,20775,0,1104432,0,5835,0,0,0,0,2221,0,0,0,0,0,0,0,0,0,0,19493,0,0,0,0,0,0,0,0,1966,0,0,0,0,0,3079,0,0,0,0,215350,0,607,0,0,0,6147,0,22405,0,2359296
cc191895-fd95-469d-a37f-0cddc3abdccc.jpeg,0,0,1174,0,0,0,176174,0,0,0,0,0,0,0,0,0,0,393274,0,0,0,0,0,0,0,0,0,213712,732985,0,497813,0,0,0,0,15409,0,0,0,0,0,0,0,0,166,23492,0,7362,10403,0,1060,0,0,0,0,0,0,0,0,576,0,0,0,0,0,2073600
07b38989-b922-47c2-b1eb-e6000b13cd9a.jpeg,0,0,112558,51866,0,0,22716,0,0,0,0,652117,0,37775,0,245818,0,548015,0,10675,0,0,0,0,0,0,0,62824,0,10063,529754,0,0,43968,0,0,91,0,0,0,0,0,0,0,0,29147,0,0,0,0,0,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,2359296
939de4ae-b856-4746-8292-d03deeee61fc.jpeg,0,0,4455,0,0,0,162123,0,0,0,1710,0,0,11849,0,12392,0,124740,0,1199,0,0,0,0,0,0,0,425482,0,125572,14041,0,0,0,0,987,0,0,0,0,0,0,0,0,958,18858,0,4262,0,471,0,0,0,0,0,11319,0,620,0,0,0,562,0,0,0,921600
8c91ea03-b861-439f-8a6a-e6b436901618.jpeg,0,0,16361,28552,0,4072,52645,0,0,305,0,0,0,231996,0,118786,0,68699,0,4003,0,0,0,0,13619,0,0,404562,0,28919,975624,0,0,0,0,0,0,0,0,9043,951,0,0,0,0,1165,0,12029,0,1,1072,237,0,0,0,11628,0,0,0,0,0,0,0,0,375027,2359296
261c9ec2-0d66-4a5b-abdf-c19ed20f02ff.jpeg,0,0,23694,35262,0,55353,47763,0,0,0,0,0,0,698991,0,11987,0,305,0,2862,0,0,0,0,0,0,0,349827,0,53842,756527,0,1,0,0,217,0,0,0,416,0,9009,0,0,0,1234,0,26950,0,0,3988,0,0,0,0,277251,0,836,0,0,0,0,679,1028,1274,2359296
a3ac1c2f-9548-42d8-903f-b1a85bfbbc2b.jpeg,0,0,27819,309476,140542,1875,19882,0,0,0,0,0,0,371360,0,38521,18641,128801,0,0,0,0,0,0,31107,5516,0,893329,0,113507,425107,0,0,0,0,253,0,0,0,0,0,0,0,0,0,937,0,93619,0,0,133,0,0,0,257,988,0,0,0,0,0,12,0,0,524046,3145728
f590a4b2-80ac-4a2c-8cc6-491fa337da82.jpeg,0,0,6100,3225,1069,29,14,0,0,0,0,0,0,289468,0,298,753,10253,0,0,0,0,0,0,24619,0,0,466289,0,37389,61983,0,0,0,0,821,25,0,0,0,0,0,0,0,200,3310,37,5174,756,45,736,0,0,0,959,7829,0,0,0,0,0,219,0,0,0,921600
16674888-2cda-4fcb-adea-12caee3fe770.jpeg,0,0,53943,11927,0,0,48244,0,0,5116,0,0,0,387112,0,116676,0,617953,0,0,0,0,0,7409,130290,0,0,874614,0,9991,440985,0,48,0,0,10825,9264,0,0,23,0,7924,0,0,637,48635,0,7767,8709,0,16494,380,1100,0,0,60571,0,0,0,0,0,0,0,0,269091,3145728
84fc3142-5bec-4475-b655-a2ba4f16d630.jpeg,0,0,9891,1260,0,0,0,0,0,1253,0,0,0,705087,0,31190,0,1071381,0,0,0,0,0,0,0,0,0,39579,0,81,107429,0,0,0,0,81,0,0,0,0,0,0,0,0,0,2223,0,0,0,0,0,0,0,0,0,387846,0,0,0,0,0,0,0,0,1995,2359296
493ff112-2a72-487b-b488-a86482c5ebbc.jpeg,0,0,20937,2890,0,0,846,0,0,25638,0,0,0,920498,0,130769,0,449898,0,0,0,0,0,0,0,0,0,1246928,0,26976,214633,0,0,0,0,66,0,0,0,0,0,0,0,0,2358,3958,0,92451,0,0,1593,0,0,0,0,5289,0,0,0,0,0,0,0,0,0,3145728
83b31fbd-0bdc-4210-ab71-b77ef4dd9fd5.jpeg,0,0,41351,331862,0,1716,2113,0,0,0,1420,0,0,509934,0,1799,0,309877,0,4498,0,0,0,1029,57265,0,0,84814,0,1184,906419,0,0,0,0,0,0,0,0,0,0,0,0,0,2685,17758,0,0,0,0,0,0,0,0,4719,78115,0,0,0,0,0,0,0,0,738,2359296
c9cb894d-9974-42ec-9819-36c13a823ed5.jpeg,0,0,0,0,0,0,567,0,0,0,0,507232,0,0,0,0,0,760153,0,165899,0,0,0,0,0,0,0,564917,0,0,27867,0,0,0,0,0,0,0,0,0,0,0,0,0,5217,6724,0,0,0,0,0,6312,0,0,0,1974,0,509,0,0,0,0,0,0,49781,2097152
e1135955-a109-40ec-940f-092a3e8d163d.jpeg,0,0,3825,1601,98,77670,514,0,0,0,0,0,0,207542,0,7972,0,8242,0,0,0,0,0,0,1951,0,0,844456,0,4886,180462,0,0,0,0,6050,0,0,0,0,0,2237,0,0,159,7991,92,2332,93,0,0,0,0,0,1376,33670,0,0,0,0,0,62702,0,0,641231,2097152
b68d4f0d-7759-47da-a0ae-5a46e5ea7b48.jpeg,0,0,14129,117037,0,0,6901,0,0,0,0,0,0,33075,0,5609,0,35668,0,609001,0,0,0,0,0,0,0,428255,0,0,1143732,0,12,0,0,87,0,0,0,0,0,0,0,0,0,6724,0,0,0,0,2894,692287,0,0,0,50317,0,0,0,0,0,0,0,0,0,3145728
05f758d2-140e-497e-9baf-141a3183120f.jpeg,0,0,13838,174,1638,0,23543,0,0,0,0,0,0,253084,0,63801,0,394362,0,0,0,0,0,0,38763,0,0,984355,0,6476,453409,0,0,0,0,1001,0,0,0,0,0,0,0,0,4368,7946,0,0,0,0,4243,0,0,0,8316,153,0,141,0,0,0,354,0,0,99331,2359296
a2845fb6-2b16-428f-9a88-fe36cbffac27.jpeg,0,0,16506,18068,0,0,4392,0,221,0,719,0,0,599645,0,16219,0,82357,0,1815,0,0,0,3503,0,0,0,395786,0,31529,454045,0,0,49,0,131,0,0,0,0,0,491,0,0,266,44609,104,0,15120,4040,12091,0,357,0,0,45911,0,0,0,0,0,0,0,0,611322,2359296
38754bfc-af39-4993-ab2c-062c13f6a5e5.jpeg,0,0,15109,2925,0,0,193,0,0,0,0,0,99595,138015,0,58930,0,316607,0,7123,0,0,0,5938,229265,0,0,689647,0,356,87316,0,0,0,0,4469,0,0,0,0,0,0,0,0,173,2978,0,1832,533,0,429455,2943,0,0,0,3750,0,0,0,0,0,0,0,0,0,2097152
